"Obs","year","count","t1","s1","w1","t2","s2","w2","t3","s3","w3","t4","s4","w4","t5","s5","w5","t6","s6","w6","t7","s7","w7","t8","s8","w8","t9","s9","w9","t10","s10","w10","t11","s11","w11","t12","s12","w12","t13","s13","w13","t14","s14","w14","t15","s15","w15","t16","s16","w16","t17","s17","w17","t18","s18","w18","t19","s19","w19","t20","s20","w20","t21","s21","w21","t22","s22","w22","t23","s23","w23","t24","s24","w24","t25","s25","w25","t26","s26","w26","t27","s27","w27","t28","s28","w28","t29","s29","w29","t30","s30","w30","t31","s31","w31","t32","s32","w32","t33","s33","w33","t34","s34","w34","t35","s35","w35","t36","s36","w36","t37","s37","w37","t38","s38","w38","t39","s39","w39","t40","s40","w40","t41","s41","w41","t42","s42","w42","t43","s43","w43","t44","s44","w44","t45","s45","w45","t46","s46","w46","t47","s47","w47","t48","s48","w48","t49","s49","w49","t50","s50","w50","t51","s51","w51","t52","s52","w52","t53","s53","w53","t54","s54","w54","t55","s55","w55","t56","s56","w56","t57","s57","w57","t58","s58","w58","t59","s59","w59","t60","s60","w60","t61","s61","w61","t62","s62","w62","t63","s63","w63","t64","s64","w64","t65","s65","w65","t66","s66","w66","t67","s67","w67","t68","s68","w68","t69","s69","w69","t70","s70","w70","t71","s71","w71","t72","s72","w72","t73","s73","w73","t74","s74","w74","t75","s75","w75","t76","s76","w76","t77","s77","w77","t78","s78","w78","t79","s79","w79","t80","s80","w80","t81","s81","w81","t82","s82","w82","t83","s83","w83","t84","s84","w84","t85","s85","w85","t86","s86","w86","t87","s87","w87","t88","s88","w88","t89","s89","w89","t90","s90","w90","t91","s91","w91","t92","s92","w92","t93","s93","w93","t94","s94","w94","t95","s95","w95","t96","s96","w96","t97","s97","w97","t98","s98","w98","t99","s99","w99","t100","s100","w100","age","male","xeduc","marstat","raceeth","pcincQ"
"1",2015,"All",0.00,0,-2013.65,171.50,0,-1500.08,2948.41,0,1032.62,4981.50,0,3081.06,6112.47,0,4253.98,6958.30,0.00,5038.36,7763.97,0.00,5814.16,8541.33,0.00,6620.42,8906.28,0.00,6893.31,9166.80,0.00,7328.88,9607.91,0.00,7696.36,10072.96,0.00,8168.46,10619.35,0.00,8699.72,11006.09,0.00,9029.77,11413.09,0.00,9494.13,11886.16,0.00,9950.87,12354.24,1595.98,10440.66,12748.24,2424.88,10838.45,13130.80,3326.81,11249.28,13535.94,4001.99,11621.53,13994.67,4545.60,12027.91,14429.87,4933.48,12451.76,14881.80,5328.60,12922.72,15315.40,5752.88,13359.59,15716.49,6118.95,13769.69,16139.11,6514.05,14154.96,16538.94,6864.43,14547.73,16941.00,7203.60,14924.36,17281.60,7532.40,15281.62,17706.24,7871.94,15687.04,18095.62,8173.20,16030.73,18498.78,8503.76,16478.36,18907.11,8804.40,16831.28,19326.40,9051.98,17228.88,19756.80,9339.93,17631.60,20163.27,9625.20,17993.84,20565.44,9880.83,18407.75,20939.49,10111.22,18803.46,21394.24,10366.00,19223.26,21876.21,10595.48,19639.89,22339.28,10826.40,20053.71,22807.82,11062.33,20515.52,23304.77,11278.80,21003.05,23804.80,11515.47,21481.27,24344.19,11707.20,21974.14,24882.96,11913.00,22446.14,25407.34,12101.12,22906.00,25953.73,12319.72,23398.91,26488.24,12517.03,23886.57,27100.35,12708.96,24367.44,27697.05,12886.78,24844.94,28214.61,13068.21,25352.04,28861.86,13248.36,25911.95,29396.23,13445.09,26387.26,30087.35,13638.00,26903.41,30730.81,13823.68,27453.10,31329.35,14052.17,27992.63,31999.76,14244.53,28542.86,32606.81,14488.59,29133.15,33237.55,14700.86,29695.62,34033.57,14905.58,30319.32,34828.21,15118.29,30934.01,35554.50,15331.56,31528.08,36319.79,15539.04,32209.70,37043.87,15724.60,32863.16,37881.81,15906.29,33556.32,38746.89,16144.38,34272.57,39718.78,16332.78,34974.97,40703.30,16521.64,35742.14,41516.31,16727.04,36505.10,42562.61,16936.92,37276.83,43733.89,17120.57,38001.46,44732.01,17330.66,38865.44,45838.67,17532.09,39733.26,46951.03,17736.43,40581.40,48063.04,17994.46,41550.27,49321.31,18211.94,42518.95,50661.82,18414.86,43549.22,52038.96,18632.39,44579.13,53535.52,18856.53,45656.11,55180.87,19101.68,46716.51,56835.70,19341.36,47987.61,58585.42,19614.83,49313.50,60376.55,19858.10,50591.52,62262.66,20153.41,51935.92,64242.73,20450.40,53534.19,66527.05,20772.00,55399.71,69039.31,21121.98,57034.86,71457.22,21457.06,59003.77,75036.17,21822.84,61259.00,78664.08,22176.18,63834.37,82318.25,22688.48,66586.26,87033.24,23169.36,69729.73,92228.05,23782.57,73846.33,98307.15,24380.40,78484.56,106422.80,25110.00,83159.98,117441.66,25966.08,90667.96,134372.68,27134.32,101878.95,168109.97,29197.67,123085.91,2931637.20,61475.40,1437609.76,".",".",".",".",".","."
"2",2025,"All",0.00,0,-2561.89,167.07,0,-1862.30,2784.98,0,200.27,5039.69,0,2465.80,6381.46,0,3832.32,7258.12,0.00,4767.12,8187.00,0.00,5710.14,8973.51,0.00,6472.92,9272.21,0.00,6863.21,9829.29,0.00,7358.18,10318.53,0.00,7876.98,10817.97,0.00,8314.56,11271.86,0.00,8826.57,11799.12,0.00,9321.78,12306.05,1036.26,9807.07,12823.97,2173.14,10366.03,13337.53,3118.60,10852.08,13861.78,3861.65,11368.94,14366.93,4487.63,11829.80,14847.18,5016.21,12286.00,15321.08,5500.10,12786.17,15804.61,5995.93,13266.86,16291.49,6436.28,13756.97,16749.86,6888.81,14198.64,17185.24,7210.90,14634.40,17673.96,7572.70,15119.21,18190.12,7938.54,15581.98,18676.18,8286.40,16034.21,19161.28,8644.83,16496.00,19637.55,9007.09,16974.23,20161.82,9325.47,17419.86,20623.72,9654.52,17889.89,21056.83,9913.59,18338.27,21524.61,10196.41,18752.06,22026.03,10490.00,19224.16,22527.75,10750.71,19710.03,23017.94,11001.60,20112.54,23486.20,11257.72,20603.65,23981.30,11524.77,21036.20,24432.79,11793.13,21514.71,24937.63,12057.84,21965.38,25463.30,12293.48,22438.46,26006.54,12553.15,22889.34,26566.23,12815.02,23409.09,27137.63,13054.80,23927.30,27671.01,13296.82,24448.32,28291.85,13553.68,24939.95,28855.26,13777.73,25462.25,29462.19,14030.58,25943.89,30099.17,14279.25,26473.10,30757.04,14550.21,26975.61,31422.52,14785.50,27543.44,32154.07,15030.61,28091.98,32818.84,15266.49,28710.38,33505.41,15526.73,29336.22,34278.06,15768.83,29928.79,35051.18,16011.62,30575.43,35859.08,16266.38,31209.21,36566.45,16529.41,31783.41,37281.81,16787.13,32455.02,38087.24,17009.59,33118.05,38886.66,17227.89,33746.66,39761.83,17483.39,34444.74,40587.19,17690.62,35144.44,41357.49,17933.99,35909.18,42362.08,18171.31,36568.67,43364.22,18400.46,37279.69,44305.40,18658.27,38064.95,45291.97,18905.57,38748.83,46229.73,19117.42,39558.44,47271.36,19353.41,40418.14,48343.91,19603.42,41326.85,49394.43,19844.93,42140.52,50679.27,20122.97,43106.53,51923.56,20393.40,44118.40,53187.58,20643.80,45171.47,54692.72,20937.78,46216.47,56122.20,21192.61,47429.71,57644.83,21485.54,48631.08,59343.70,21763.42,49789.43,60991.12,22019.14,50959.66,62863.54,22316.95,52228.39,64583.33,22641.04,53638.68,66710.34,22924.50,55144.87,68960.49,23269.16,56673.47,71343.15,23581.38,58608.19,74393.21,23924.45,60524.90,77122.55,24299.08,62501.35,80353.31,24694.52,64898.82,83876.32,25092.05,67430.26,87436.50,25534.82,70338.02,91686.27,25957.32,73467.16,97214.16,26440.24,77125.44,103029.01,26949.25,81433.92,109754.72,27721.30,86457.67,119218.02,28511.48,93165.82,132010.73,29469.27,100993.35,152464.33,30830.50,114058.45,192032.48,33148.89,138281.75,766771.08,66158.89,469500.51,".",".",".",".",".","."
"3",2035,"All",0.00,0,-3227.49,69.93,0,-2346.06,2798.23,0,-387.18,5142.66,0,1906.14,6621.10,0,3493.17,7565.41,0.00,4501.99,8428.83,0.00,5365.22,9166.27,0.00,5950.45,9543.68,0.00,6539.61,10151.32,0.00,7080.80,10726.40,0.00,7662.51,11280.40,0.00,8177.35,11780.26,734.04,8718.17,12316.80,2487.48,9208.68,12832.46,3548.26,9730.59,13366.80,4426.06,10233.74,13865.39,5181.22,10752.43,14397.78,5804.53,11253.56,14866.24,6331.05,11762.18,15360.44,6873.15,12217.30,15882.54,7352.47,12717.71,16336.64,7799.45,13169.04,16831.42,8210.87,13650.84,17285.85,8591.83,14080.54,17773.94,8952.21,14553.97,18259.73,9339.08,15024.37,18728.43,9745.52,15512.73,19258.36,10077.60,16035.90,19714.50,10377.28,16438.49,20208.18,10676.76,16924.06,20650.11,10986.45,17332.90,21170.86,11275.13,17857.50,21665.38,11557.45,18348.04,22163.03,11866.44,18809.63,22669.74,12162.89,19240.94,23164.13,12455.75,19690.64,23682.93,12730.30,20183.08,24254.47,13018.07,20729.21,24816.82,13271.61,21200.62,25318.08,13561.47,21726.80,25853.82,13834.63,22206.58,26424.95,14062.15,22705.49,27019.08,14334.55,23230.69,27578.91,14635.62,23768.68,28151.79,14882.72,24299.10,28712.74,15130.50,24811.78,29282.99,15388.27,25307.86,29960.90,15680.06,25849.97,30648.28,15955.70,26416.50,31360.14,16202.11,26989.54,32053.12,16446.78,27606.10,32731.91,16703.48,28238.42,33532.15,16963.20,28823.09,34224.00,17217.59,29465.37,35002.45,17474.13,30116.29,35867.59,17740.93,30802.77,36679.00,17971.43,31435.50,37484.89,18211.84,32078.46,38341.70,18477.97,32720.07,39154.58,18737.14,33410.97,40031.12,18974.57,34191.17,40835.32,19220.38,34896.79,41738.77,19468.78,35601.68,42657.46,19716.18,36342.80,43692.97,19949.58,37142.09,44687.54,20250.86,37915.54,45699.34,20483.13,38750.00,46919.97,20768.37,39652.01,48052.75,21033.46,40569.87,49175.66,21345.76,41544.11,50415.33,21623.15,42523.81,51707.29,21921.92,43506.15,53003.17,22185.62,44593.39,54485.27,22440.34,45564.53,55751.96,22725.39,46695.59,57330.50,23033.68,47788.16,58869.61,23294.92,48955.07,60560.10,23592.15,50158.70,62297.85,23880.57,51477.31,63845.75,24190.34,52819.41,65635.53,24483.65,54166.55,67456.27,24809.34,55652.52,69612.02,25138.58,57105.66,71598.71,25493.43,58770.10,74137.12,25852.18,60633.92,76748.27,26213.79,62475.30,79702.57,26614.31,64599.11,82719.68,27042.87,66869.89,86133.29,27492.37,69345.44,90255.93,27995.28,71908.52,94349.56,28489.63,74579.70,99454.60,29073.64,78078.53,104988.52,29651.88,82118.80,112053.23,30286.96,86832.81,120353.16,31133.34,92090.86,129639.86,32037.81,99265.46,145478.55,33255.75,109306.76,169941.90,34769.19,122233.72,216246.27,37870.65,152711.88,3915722.96,71605.77,1759747.42,".",".",".",".",".","."
"4",2045,"All",0.00,0,-4096.06,5.90,0,-3855.62,1566.68,0,-2235.68,4582.08,0,528.98,6443.89,0,2491.68,7537.77,0.00,3654.91,8670.81,0.00,4763.44,9180.51,0.00,5267.28,9811.75,0.00,5976.85,10399.57,0.00,6545.39,11122.17,0.00,7179.02,11726.19,0.00,7810.48,12308.15,736.27,8385.14,12860.83,2791.07,8919.82,13360.53,4022.79,9448.17,13856.04,4968.44,9969.11,14412.64,5628.61,10528.72,14931.61,6314.54,11018.34,15484.29,6896.45,11538.31,16016.56,7411.38,12033.35,16491.81,7960.61,12513.83,16981.94,8488.51,13004.08,17491.39,8951.39,13515.34,18010.46,9412.07,14009.90,18578.99,9813.27,14545.76,19068.48,10173.19,15059.15,19577.81,10528.58,15541.69,20056.42,10892.58,15994.13,20544.44,11213.76,16464.70,21000.07,11530.70,16942.09,21533.00,11868.05,17467.22,22079.44,12206.14,17964.87,22581.75,12510.32,18431.57,23097.74,12816.85,18912.91,23590.74,13132.23,19382.29,24078.75,13424.60,19857.67,24641.02,13719.28,20339.83,25222.69,14000.52,20876.66,25731.33,14267.65,21357.62,26284.43,14580.03,21846.45,26811.21,14882.64,22374.33,27440.98,15171.42,22889.26,28035.59,15464.94,23434.16,28717.72,15743.98,23954.17,29360.30,16026.93,24531.58,30031.86,16291.48,25104.66,30726.73,16555.31,25762.42,31405.59,16828.75,26413.72,32093.18,17092.30,27052.86,32815.82,17387.02,27647.98,33635.58,17678.48,28249.11,34399.63,17957.03,28887.02,35186.73,18258.39,29591.61,35997.56,18523.42,30249.96,36852.71,18809.88,30931.10,37705.59,19105.96,31696.57,38553.25,19404.07,32422.17,39474.63,19715.18,33180.98,40405.57,20001.88,33896.26,41402.82,20301.70,34734.83,42401.02,20607.09,35493.42,43330.85,20873.03,36309.40,44467.76,21159.53,37192.91,45507.92,21490.11,38127.18,46596.74,21796.12,38966.69,47762.53,22085.16,39871.16,48900.33,22392.08,40777.00,50075.22,22676.78,41740.54,51397.41,22997.50,42655.37,52732.14,23303.75,43659.16,53953.75,23608.78,44545.29,55253.09,23915.23,45639.88,56450.42,24229.55,46749.65,57990.58,24558.40,48013.09,59598.55,24902.96,49294.01,61241.19,25257.04,50413.46,63138.02,25602.46,51655.42,64990.35,25933.12,53008.45,67005.02,26275.47,54507.63,69121.38,26671.61,56109.88,71448.66,27068.45,57711.37,73489.08,27492.79,59298.12,75940.60,27928.01,61121.81,78481.72,28398.55,62989.18,81102.56,28819.20,64885.65,84108.60,29281.37,67062.61,87390.29,29756.68,69350.57,90984.96,30284.01,72002.71,94900.18,30804.82,74784.37,99540.57,31433.18,78030.71,104914.96,32059.43,81611.38,110633.06,32715.58,85372.19,117975.09,33528.00,90094.91,125244.21,34355.83,95114.34,134585.35,35355.21,101422.33,147903.36,36528.76,109548.28,166447.14,38197.81,120925.37,193737.83,40484.98,138469.87,249635.56,44851.31,172502.70,3318879.53,107943.66,1721671.03,".",".",".",".",".","."
"5",2055,"All",0.00,0,-5113.77,10.09,0,-4716.92,1759.28,0,-2974.48,4833.48,0,0.00,6788.38,0,1713.82,8152.52,0.00,3166.77,9118.79,0.00,4088.24,9848.99,0.00,4929.59,10641.31,0.00,5734.20,11437.06,0.00,6567.84,12223.20,0.00,7273.86,12819.67,0.00,7900.78,13443.37,618.03,8540.13,14036.10,2838.00,9122.19,14618.24,4306.02,9752.18,15169.20,5343.37,10324.37,15710.03,6131.19,10878.72,16291.68,6888.30,11410.07,16813.40,7544.69,11904.32,17353.04,8159.17,12416.46,17871.79,8678.20,12949.05,18429.65,9262.73,13473.22,18983.42,9821.82,14013.05,19534.32,10264.63,14510.02,20044.25,10694.14,15033.16,20600.48,11123.41,15603.51,21174.54,11558.18,16113.04,21761.48,11955.02,16652.75,22295.76,12330.54,17221.92,22859.10,12670.00,17725.68,23449.13,13028.82,18272.70,24029.07,13406.49,18816.12,24565.94,13736.96,19335.03,25143.20,14054.14,19879.09,25718.32,14361.67,20400.79,26273.13,14653.59,20920.01,26897.72,14939.93,21454.82,27505.03,15274.65,22054.60,28115.64,15569.20,22583.78,28759.05,15865.55,23145.35,29449.90,16160.43,23768.42,30138.10,16436.93,24392.90,30954.55,16735.82,25037.17,31637.45,17050.14,25661.81,32243.42,17329.07,26298.01,32965.12,17620.64,26982.23,33675.22,17944.21,27600.18,34459.86,18232.75,28204.72,35208.43,18531.68,28892.78,36089.09,18808.11,29627.79,36905.11,19132.70,30336.81,37709.33,19472.40,31050.19,38660.84,19781.50,31847.54,39560.43,20112.90,32570.70,40558.22,20402.58,33366.04,41504.14,20737.38,34120.19,42491.30,21053.96,34943.82,43539.46,21364.44,35791.26,44629.15,21716.21,36641.95,45763.22,22037.86,37512.54,46952.57,22388.24,38426.65,48103.36,22757.79,39337.43,49329.65,23093.60,40246.57,50560.77,23431.82,41222.99,51870.88,23802.73,42163.11,53114.75,24139.39,43225.06,54423.78,24499.80,44270.94,55862.00,24909.58,45355.76,57353.63,25309.39,46487.94,59026.21,25670.27,47590.19,60584.80,26032.93,48699.54,62189.08,26408.25,49997.51,63777.42,26772.65,51177.03,65515.85,27183.47,52496.88,67212.82,27575.35,53866.75,69428.39,27987.50,55283.41,71468.55,28417.69,56700.67,73440.52,28826.28,58151.91,75673.43,29263.03,59792.12,77762.40,29664.08,61590.84,80214.28,30134.83,63355.46,82739.26,30630.82,65131.29,85526.45,31151.88,67323.14,88432.26,31737.14,69458.87,91564.17,32249.36,71570.30,94868.48,32812.31,73983.35,98823.10,33413.72,76706.80,102840.16,34018.38,79506.10,107681.04,34634.27,82766.62,112788.15,35349.95,86035.28,118628.62,36086.44,89913.98,124518.73,36876.88,94193.61,132123.92,37848.35,98931.52,141381.20,38965.23,104726.31,152306.52,40134.88,112271.06,166506.01,41728.87,121603.58,188796.71,43997.53,136019.33,222739.86,47071.42,156180.70,295297.16,52960.53,198248.50,10395065.21,103585.00,3829275.34,".",".",".",".",".","."
"6",2065,"All",0.00,0,-6215.23,18.65,0,-5943.45,1964.79,0,-4104.27,5475.68,0,-568.23,7424.22,0,1233.22,9034.84,0.00,2853.52,9721.34,0.00,3719.85,10934.53,0.00,4838.65,12009.73,0.00,5936.60,12901.79,0.00,6833.60,13676.12,0.00,7612.11,14416.70,0.00,8351.36,15043.80,1897.59,9009.40,15658.12,3991.33,9611.17,16247.12,5522.73,10206.84,16902.63,6666.94,10852.18,17557.31,7514.33,11481.45,18180.26,8244.54,12103.76,18818.32,8936.17,12713.08,19374.69,9609.11,13309.95,20027.52,10195.85,13940.07,20583.54,10770.57,14537.85,21247.62,11320.15,15108.23,21846.69,11849.82,15728.79,22545.17,12348.23,16394.99,23169.17,12791.83,17001.90,23800.34,13254.64,17590.75,24426.50,13674.16,18183.19,25013.26,14101.03,18759.15,25652.36,14500.72,19386.20,26241.69,14860.44,19940.48,26855.12,15242.21,20505.46,27450.89,15584.54,21099.09,28178.29,15917.02,21690.28,28831.53,16295.16,22298.77,29497.53,16632.28,22950.58,30179.72,16948.41,23571.40,30848.12,17259.85,24215.29,31617.86,17608.26,24878.57,32362.02,17956.51,25525.20,33130.07,18282.16,26179.15,33926.83,18617.20,26859.41,34724.07,18952.90,27551.66,35539.28,19257.18,28252.39,36353.70,19617.87,29000.43,37239.47,19945.76,29694.22,38151.71,20288.26,30468.77,38962.70,20638.45,31173.32,39803.34,20986.05,31939.95,40751.84,21350.62,32687.96,41684.78,21709.99,33498.45,42684.23,22094.72,34304.80,43703.76,22477.44,35094.25,44651.37,22853.26,35968.60,45698.62,23221.51,36755.93,46830.49,23638.29,37655.38,47993.55,24002.73,38502.14,49096.96,24370.32,39355.12,50406.08,24773.80,40299.72,51530.75,25185.84,41276.69,52782.37,25524.48,42226.11,54083.08,25882.58,43224.64,55244.49,26235.51,44272.19,56661.99,26612.67,45197.93,58097.05,27037.23,46226.31,59446.01,27450.89,47282.62,60954.57,27854.17,48320.26,62441.90,28315.56,49478.39,64037.05,28694.91,50684.02,65738.63,29095.04,51891.36,67450.02,29502.60,53186.07,69155.14,29903.57,54428.77,70909.14,30355.20,55749.96,72973.41,30811.28,57291.71,74899.26,31243.85,58800.34,76987.43,31687.87,60224.09,79327.59,32181.89,61924.63,81646.71,32668.07,63722.10,84193.54,33146.37,65434.67,86657.59,33619.87,67250.01,89455.16,34207.16,69142.97,92533.61,34741.58,71131.91,95979.53,35351.09,73314.76,99333.87,35910.12,75784.00,103401.52,36509.11,78504.45,107214.07,37109.80,81205.24,111523.13,37810.25,84413.37,116007.32,38566.39,87632.95,121265.74,39297.51,91089.19,127033.82,40244.45,94735.76,133380.01,41142.07,98967.50,141253.59,42176.78,104132.22,150348.76,43458.52,110278.62,160982.42,44697.53,116816.77,174427.42,46395.16,124822.33,193228.63,48410.65,135787.98,217023.90,51269.04,151304.35,253652.54,55083.66,173114.82,330425.38,62814.17,217515.91,6366550.05,139975.30,2586079.29,".",".",".",".",".","."
"7",2015,".",0.00,0,-2013.65,17.00,0,-1500.08,2033.10,0,0.00,3948.00,0,1965.06,5509.54,0,3500.36,6437.28,0.00,4480.73,7143.30,0.00,5126.27,7766.48,0.00,5814.16,8573.40,0.00,6568.93,8906.26,0.00,6893.26,9307.20,0.00,7308.45,9846.13,0.00,7853.13,10370.94,0.00,8380.46,10848.48,0.00,8867.28,11307.22,0.00,9312.71,11773.32,0.00,9785.00,12281.95,0.00,10343.55,12751.43,0.00,10812.76,13239.29,0.00,11284.11,13749.72,0.00,11697.27,14246.20,0.00,12155.75,14787.70,0.00,12695.49,15253.58,0.00,13224.43,15691.84,0.00,13593.93,16240.65,0.00,14109.57,16798.35,536.63,14577.88,17180.10,1432.92,15040.72,17632.34,2093.69,15491.72,18135.41,2516.22,15877.85,18689.41,3173.40,16414.23,19242.96,3664.80,16907.02,19789.40,4081.94,17379.55,20343.63,4475.38,17853.35,20828.58,4725.70,18364.34,21299.28,5016.45,18908.05,21882.40,5301.00,19379.27,22474.64,5598.89,19813.78,23028.08,5868.14,20362.77,23492.65,6141.60,20885.50,24064.56,6439.95,21417.15,24728.09,6763.68,21956.37,25330.53,7014.54,22433.11,25952.95,7284.16,22932.06,26644.65,7565.80,23487.13,27318.85,7884.81,23992.46,27872.35,8137.84,24478.27,28410.40,8426.65,25022.87,29043.64,8679.70,25506.77,29618.62,8962.89,26063.60,30280.17,9268.80,26463.36,30868.99,9574.20,27053.32,31411.17,9822.26,27546.00,32038.18,10050.75,28181.12,32717.22,10277.47,28713.17,33325.09,10523.91,29233.55,34113.37,10735.20,29830.59,34909.39,10999.81,30441.97,35721.71,11212.80,30995.19,36460.05,11471.14,31631.87,37140.39,11664.93,32364.97,38024.92,11920.80,33052.94,38856.66,12121.57,33739.51,39755.78,12357.60,34464.41,40705.17,12587.88,35166.37,41501.22,12823.16,35856.84,42561.08,13057.53,36549.22,43576.54,13248.79,37305.34,44528.26,13501.20,38091.53,45597.77,13770.60,38914.02,46628.36,14044.31,39702.62,47818.67,14299.04,40603.21,48985.76,14578.39,41582.53,49966.31,14898.05,42458.93,51181.40,15202.88,43310.46,52344.30,15474.77,44269.97,53766.09,15778.92,45345.46,55369.04,16114.15,46370.26,56942.50,16414.29,47457.20,58582.53,16682.78,48585.46,59805.38,17011.99,49693.92,61141.78,17321.29,50862.65,62977.44,17623.39,51994.01,64605.49,18015.39,53300.78,66654.78,18356.30,55017.09,68585.25,18660.35,56454.13,70695.85,19012.00,57892.07,73111.88,19372.80,59523.44,76105.04,19720.24,61439.71,79011.32,20112.00,63706.52,81616.60,20496.24,66141.15,85422.99,21090.35,68617.97,89658.39,21562.80,71506.16,94194.40,22054.87,74864.43,98972.22,22719.86,78841.25,105961.97,23411.80,82449.89,114636.08,24160.03,87817.18,126237.84,24980.40,95082.79,142423.70,25943.19,106107.69,180020.71,27680.00,126097.41,2931637.20,57819.64,1437609.76,"62-69",".",".",".",".","."
"8",2015,".",0.00,0,-2013.65,571.50,0,-1253.48,3422.40,0,1590.09,5842.56,0,3841.36,6818.59,0,5038.36,8058.12,0.00,6055.36,8790.28,0.00,6892.72,9004.60,1563.19,7220.49,9477.49,2757.20,7580.11,10033.99,4012.12,8095.52,10658.04,4672.20,8737.06,11006.43,5244.80,9189.03,11481.53,5762.95,9519.74,11967.85,6379.31,10008.31,12356.44,6792.98,10467.78,12773.38,7266.93,10896.01,13168.63,7647.50,11314.29,13655.20,8061.44,11853.35,14214.40,8425.17,12276.00,14559.53,8759.52,12678.76,15025.90,9010.01,13232.75,15580.73,9303.84,13749.55,16108.12,9531.00,14182.02,16676.09,9860.22,14677.48,17077.60,10086.30,15101.58,17490.29,10379.84,15623.88,17950.28,10666.28,16084.39,18355.17,10880.26,16570.96,18809.65,11117.93,17008.16,19392.59,11309.89,17475.20,19860.11,11510.73,17774.71,20219.86,11663.30,18182.44,20555.35,11861.84,18559.19,20890.40,12041.47,18931.52,21423.42,12231.73,19473.81,22048.22,12406.69,20025.60,22514.75,12628.54,20423.12,23001.01,12794.27,20926.33,23626.16,12955.20,21600.21,24001.09,13108.91,22038.37,24623.47,13359.94,22559.10,25187.65,13569.92,22960.23,25789.39,13762.48,23468.93,26319.04,13952.01,23973.24,26916.00,14130.14,24584.34,27437.01,14327.64,25037.92,27925.59,14536.70,25555.83,28477.03,14802.44,26099.94,29110.75,15016.03,26687.76,29664.56,15258.48,27064.62,30587.73,15406.37,27577.25,31149.75,15592.32,28101.86,31818.93,15771.79,28550.86,32393.13,15950.63,29130.96,32914.46,16172.45,29680.55,33566.82,16329.09,30318.94,34398.52,16537.61,30839.93,35126.44,16738.42,31324.83,35790.77,16941.41,32182.53,36585.76,17073.65,32740.01,37208.79,17254.64,33311.73,37902.77,17458.78,34035.86,38752.44,17617.49,34596.36,39754.15,17855.29,35421.75,40738.91,18031.11,36053.31,41540.25,18172.84,36872.42,42429.11,18359.45,37537.54,43397.15,18596.48,38153.63,44483.38,18733.55,38940.09,45359.47,18897.43,39771.69,46311.64,19106.35,40562.97,47267.31,19264.10,41212.02,48198.32,19465.17,41871.47,49391.84,19664.90,42914.61,50534.63,19827.64,43783.50,51452.79,20025.96,44720.65,53102.69,20199.02,45549.02,54426.63,20395.98,46513.00,55916.29,20666.28,47546.49,57804.14,20850.84,48883.48,59213.52,21099.25,49891.36,60911.11,21329.55,51009.30,62429.46,21514.08,52177.26,63936.44,21795.84,53562.91,65988.02,22137.60,55360.45,68065.66,22415.20,56574.06,69961.33,22661.27,58189.67,73197.67,22919.40,59930.97,76961.30,23238.36,62592.91,80483.26,23610.00,65287.56,84504.71,23937.01,67780.88,89809.49,24351.04,71128.46,93233.06,24800.20,74664.87,99821.42,25346.40,79576.48,106772.92,25943.16,83552.36,114330.58,26577.60,88752.98,128117.21,27510.80,98586.30,146582.05,28491.89,110460.23,188613.64,30595.32,137654.25,2711643.28,58206.75,1239992.07,"70-74",".",".",".",".","."
