"Obs","year","count","t1","s1","w1","t2","s2","w2","t3","s3","w3","t4","s4","w4","t5","s5","w5","t6","s6","w6","t7","s7","w7","t8","s8","w8","t9","s9","w9","t10","s10","w10","t11","s11","w11","t12","s12","w12","t13","s13","w13","t14","s14","w14","t15","s15","w15","t16","s16","w16","t17","s17","w17","t18","s18","w18","t19","s19","w19","t20","s20","w20","t21","s21","w21","t22","s22","w22","t23","s23","w23","t24","s24","w24","t25","s25","w25","t26","s26","w26","t27","s27","w27","t28","s28","w28","t29","s29","w29","t30","s30","w30","t31","s31","w31","t32","s32","w32","t33","s33","w33","t34","s34","w34","t35","s35","w35","t36","s36","w36","t37","s37","w37","t38","s38","w38","t39","s39","w39","t40","s40","w40","t41","s41","w41","t42","s42","w42","t43","s43","w43","t44","s44","w44","t45","s45","w45","t46","s46","w46","t47","s47","w47","t48","s48","w48","t49","s49","w49","t50","s50","w50","t51","s51","w51","t52","s52","w52","t53","s53","w53","t54","s54","w54","t55","s55","w55","t56","s56","w56","t57","s57","w57","t58","s58","w58","t59","s59","w59","t60","s60","w60","t61","s61","w61","t62","s62","w62","t63","s63","w63","t64","s64","w64","t65","s65","w65","t66","s66","w66","t67","s67","w67","t68","s68","w68","t69","s69","w69","t70","s70","w70","t71","s71","w71","t72","s72","w72","t73","s73","w73","t74","s74","w74","t75","s75","w75","t76","s76","w76","t77","s77","w77","t78","s78","w78","t79","s79","w79","t80","s80","w80","t81","s81","w81","t82","s82","w82","t83","s83","w83","t84","s84","w84","t85","s85","w85","t86","s86","w86","t87","s87","w87","t88","s88","w88","t89","s89","w89","t90","s90","w90","t91","s91","w91","t92","s92","w92","t93","s93","w93","t94","s94","w94","t95","s95","w95","t96","s96","w96","t97","s97","w97","t98","s98","w98","t99","s99","w99","t100","s100","w100","age","male","xeduc","marstat","raceeth","pcincQ"
"1",2015,"All",0.00,0,-2013.65,171.50,0,-1500.08,2948.41,0,1032.62,4981.50,0,3081.06,6112.47,0,4253.98,6958.30,0.00,5038.36,7763.97,0.00,5814.16,8541.33,0.00,6620.42,8906.28,0.00,6893.31,9166.80,0.00,7328.88,9607.91,0.00,7696.36,10072.96,0.00,8168.46,10619.35,0.00,8699.72,11006.10,0.00,9037.63,11414.47,0.00,9506.25,11886.16,0.00,9952.65,12356.05,1595.98,10441.63,12751.43,2424.88,10838.45,13137.00,3326.81,11250.54,13538.83,4001.99,11621.70,14000.28,4545.60,12028.29,14432.24,4933.48,12452.60,14883.60,5328.60,12925.00,15315.45,5752.88,13359.86,15718.70,6118.95,13771.55,16140.99,6514.05,14156.36,16538.94,6864.43,14549.52,16946.31,7203.60,14927.73,17284.84,7532.40,15287.36,17708.40,7871.94,15687.05,18098.03,8173.20,16032.42,18501.67,8503.76,16480.93,18911.75,8804.40,16838.49,19330.80,9051.98,17240.65,19758.82,9339.93,17633.90,20169.00,9625.20,17997.68,20574.31,9880.83,18408.73,20940.18,10111.22,18808.18,21394.97,10366.00,19223.77,21879.13,10595.48,19640.20,22339.28,10828.51,20065.51,22807.82,11064.53,20515.52,23308.18,11283.60,21003.05,23805.37,11517.00,21483.21,24345.49,11709.23,21974.39,24882.96,11913.67,22448.10,25407.34,12102.62,22906.36,25953.73,12320.23,23398.91,26488.24,12517.25,23886.57,27100.35,12710.01,24367.44,27697.05,12888.00,24844.94,28214.61,13069.20,25352.04,28861.86,13249.52,25911.95,29396.23,13446.12,26387.26,30087.35,13640.40,26903.41,30730.81,13824.11,27453.10,31329.35,14053.94,27992.63,31999.76,14246.20,28542.86,32606.81,14489.45,29133.15,33246.45,14701.10,29696.20,34055.14,14907.81,30325.06,34829.04,15123.66,30942.04,35561.13,15333.12,31545.55,36331.80,15540.00,32213.35,37054.64,15727.19,32870.36,37887.45,15910.83,33558.88,38747.10,16144.99,34276.78,39723.89,16335.00,34979.55,40710.25,16523.30,35742.29,41522.11,16728.81,36507.29,42562.61,16941.41,37277.41,43733.89,17123.60,38001.46,44732.01,17330.66,38865.44,45838.67,17534.30,39733.26,46951.03,17736.91,40581.40,48063.04,17995.99,41550.27,49321.31,18214.38,42518.95,50661.82,18414.86,43549.22,52038.96,18634.80,44579.13,53535.52,18857.64,45656.11,55180.87,19102.91,46716.51,56835.70,19341.49,47987.61,58585.42,19619.19,49313.50,60376.55,19859.77,50591.52,62262.66,20153.76,51935.92,64242.73,20454.86,53534.19,66527.05,20775.17,55399.71,69039.31,21124.98,57034.86,71457.22,21459.60,59003.77,75036.17,21824.51,61259.00,78664.08,22176.18,63834.37,82318.25,22688.48,66586.26,87033.24,23170.56,69729.73,92228.05,23782.63,73846.33,98307.15,24381.44,78484.56,106422.80,25115.29,83159.98,117441.66,25967.70,90667.96,134372.68,27138.59,101878.95,168109.97,29197.67,123085.91,2931637.20,61475.40,1437609.76,".",".",".",".",".","."
"2",2025,"All",0.00,0,-2561.89,167.07,0,-1862.30,2784.98,0,200.27,5030.41,0,2449.23,6377.58,0,3832.32,7258.12,0.00,4762.86,8184.88,0.00,5720.19,9004.29,0.00,6472.92,9302.20,0.00,6872.14,9825.16,0.00,7358.24,10320.85,0.00,7892.92,10832.51,0.00,8322.99,11282.59,0.00,8851.32,11814.29,0.00,9336.08,12325.43,1141.18,9839.81,12843.41,2221.70,10375.92,13339.78,3115.58,10866.10,13902.32,3883.85,11382.31,14401.86,4546.08,11856.35,14875.22,5074.80,12313.33,15337.93,5561.06,12820.18,15829.92,6049.17,13297.75,16316.08,6465.44,13778.94,16784.54,6921.64,14236.73,17216.84,7271.02,14685.13,17686.00,7604.83,15146.86,18208.21,7977.02,15602.06,18722.48,8319.51,16060.84,19181.78,8695.00,16538.66,19684.68,9041.64,17020.78,20185.29,9364.15,17473.37,20650.64,9693.18,17924.70,21099.72,9941.46,18358.06,21539.91,10227.28,18802.37,22050.05,10521.21,19258.39,22548.57,10789.96,19731.87,23046.88,11045.80,20151.79,23509.45,11320.68,20634.54,23997.73,11578.24,21058.68,24462.91,11837.33,21541.32,24973.44,12080.39,21992.25,25489.23,12323.41,22461.92,26021.46,12588.94,22912.31,26587.15,12862.97,23418.00,27148.96,13080.37,23958.37,27676.01,13338.37,24464.05,28304.37,13572.76,24947.34,28871.94,13795.11,25505.36,29486.11,14047.67,25953.26,30106.70,14290.77,26484.17,30780.01,14578.47,27001.94,31441.19,14800.81,27567.32,32166.13,15038.55,28112.36,32827.42,15281.13,28732.61,33487.72,15541.67,29341.54,34313.66,15781.53,29932.63,35068.52,16009.86,30598.38,35877.05,16280.29,31219.15,36599.33,16545.00,31809.29,37309.36,16802.76,32473.40,38094.94,17018.63,33143.50,38934.06,17235.84,33768.82,39761.32,17489.03,34444.74,40622.43,17689.06,35167.64,41424.36,17951.04,35919.84,42384.48,18191.26,36606.05,43370.58,18406.42,37309.44,44298.67,18674.04,38083.10,45311.56,18911.14,38759.85,46267.18,19127.52,39551.22,47297.96,19371.10,40418.14,48356.18,19613.89,41316.45,49430.93,19861.13,42140.52,50659.40,20122.97,43110.08,51932.71,20392.06,44128.92,53158.26,20643.80,45178.51,54697.98,20944.12,46216.47,56151.01,21189.43,47427.33,57667.92,21478.42,48635.34,59360.79,21761.90,49803.43,61005.92,22018.06,50961.79,62895.20,22310.05,52228.35,64599.52,22605.03,53645.50,66741.07,22900.23,55121.80,68937.66,23227.07,56669.67,71341.41,23543.49,58584.63,74385.78,23880.99,60496.32,77101.14,24266.10,62501.35,80371.19,24663.31,64887.06,83858.40,25059.83,67430.26,87400.74,25495.56,70277.19,91675.16,25886.31,73399.50,97230.40,26397.03,77150.11,103061.65,26902.65,81475.58,109806.92,27645.90,86537.15,119651.55,28475.03,93284.12,132013.76,29380.66,101189.42,152881.30,30768.09,114594.86,193026.04,32952.50,139855.16,774699.97,66158.89,469500.51,".",".",".",".",".","."
"3",2035,"All",0.00,0,-3227.49,64.89,0,-2346.06,2813.67,0,-348.22,5065.78,0,1868.79,6590.11,0,3482.94,7462.21,0.00,4397.66,8457.65,0.00,5365.45,9177.63,0.00,5950.52,9642.96,0.00,6615.91,10279.74,0.00,7194.82,10858.28,0.00,7797.45,11445.95,0.00,8376.18,12045.23,1008.23,8957.37,12579.94,2573.89,9491.53,13158.16,3654.01,10040.67,13715.29,4535.81,10561.82,14241.28,5312.83,11116.10,14731.01,5968.73,11617.34,15225.74,6592.63,12126.48,15755.45,7129.83,12617.34,16304.72,7655.73,13124.96,16810.47,8152.63,13636.79,17285.85,8584.56,14079.42,17755.67,8988.24,14546.54,18263.23,9378.91,15022.74,18742.37,9776.64,15511.63,19254.38,10145.04,16021.18,19759.65,10478.84,16471.43,20239.04,10819.29,16956.09,20687.85,11129.65,17409.84,21185.77,11475.65,17886.96,21692.13,11829.52,18376.16,22149.24,12109.84,18824.88,22652.81,12414.60,19259.41,23110.15,12675.87,19717.06,23605.96,12980.58,20194.60,24214.07,13277.26,20713.24,24807.10,13577.29,21207.50,25339.55,13868.45,21786.33,25804.93,14130.76,22206.08,26358.34,14386.98,22698.14,26967.84,14683.50,23223.19,27549.19,14965.45,23779.30,28150.01,15230.82,24307.73,28698.05,15511.11,24842.94,29273.52,15804.32,25324.56,29923.35,16073.78,25854.13,30554.86,16349.57,26389.56,31210.87,16633.77,27005.55,31932.29,16894.95,27649.44,32647.83,17158.46,28212.01,33412.85,17434.20,28786.09,34139.20,17686.81,29424.15,34901.05,17924.76,30005.74,35607.64,18166.53,30704.44,36466.53,18396.97,31372.78,37299.03,18667.09,32036.25,38077.87,18910.50,32669.50,38983.29,19158.06,33352.70,39764.67,19418.41,34074.46,40583.61,19643.91,34809.53,41514.98,19879.20,35509.06,42398.80,20153.18,36170.56,43313.71,20391.69,36932.09,44327.63,20658.57,37677.01,45321.95,20938.59,38469.58,46429.43,21181.07,39341.91,47562.53,21466.26,40141.92,48638.15,21714.28,41068.44,49738.36,21995.33,42078.81,50952.94,22275.71,43066.66,52383.83,22547.06,44117.50,53708.74,22809.84,45118.18,55086.80,23106.09,46141.61,56493.28,23402.34,47270.19,57987.55,23673.90,48336.76,59542.33,23951.01,49476.71,61126.32,24271.02,50696.94,62906.74,24541.25,51953.08,64590.26,24840.45,53359.10,66348.72,25111.09,54793.94,68288.81,25455.12,56219.25,70440.87,25770.76,57692.63,72345.69,26088.42,59356.52,74746.81,26449.38,61078.75,77557.84,26860.19,63042.36,80285.64,27242.77,65174.28,83401.50,27728.45,67458.85,86784.53,28209.17,69785.22,90940.94,28663.46,72422.85,94993.26,29179.78,75093.64,100328.11,29681.60,78592.20,105516.76,30330.94,82708.12,112724.08,31005.27,87505.44,120902.78,31851.45,92842.95,130656.14,32805.81,99791.42,146351.42,33937.88,110101.36,171315.35,35582.28,123131.11,218014.39,38269.65,154129.07,3933472.48,69175.44,1787123.97,".",".",".",".",".","."
"4",2045,"All",0.00,0,-4096.06,5.90,0,-3858.14,1566.68,0,-2213.89,4517.32,0,473.08,6246.18,0,2344.26,7418.10,0.00,3515.93,8597.74,0.00,4704.17,9183.76,0.00,5249.56,9833.99,0.00,6001.33,10549.56,0.00,6720.01,11381.77,0.00,7471.13,12101.85,0.00,8193.99,12739.63,1063.56,8847.45,13388.23,2962.25,9485.82,14031.12,4129.42,10071.76,14640.71,5013.74,10721.88,15197.23,5826.99,11241.10,15782.78,6576.99,11816.67,16309.26,7211.44,12391.09,16911.23,7786.08,12946.66,17441.48,8377.24,13466.26,17936.31,8910.73,13982.31,18503.95,9404.06,14493.12,19068.48,9853.43,15041.07,19624.30,10323.16,15557.29,20135.40,10778.54,16067.19,20671.97,11197.11,16578.85,21154.55,11640.56,17060.91,21673.92,12032.20,17608.26,22215.51,12390.35,18111.56,22727.10,12766.37,18631.03,23210.38,13146.77,19094.28,23710.64,13513.06,19534.23,24277.97,13836.52,20039.54,24821.58,14174.67,20559.42,25333.65,14510.36,21038.95,25835.65,14830.34,21546.06,26392.33,15188.95,22069.18,26948.91,15541.07,22532.82,27538.41,15839.33,23083.62,28187.33,16144.39,23592.46,28870.49,16443.91,24162.90,29416.06,16783.55,24766.29,29994.68,17075.92,25293.55,30689.79,17391.05,25846.13,31344.87,17698.22,26417.13,31988.42,18015.36,26977.80,32643.06,18304.65,27550.06,33414.25,18600.09,28200.00,34155.38,18913.97,28855.48,34875.66,19231.80,29555.55,35707.60,19512.00,30181.15,36478.55,19806.56,30847.45,37268.46,20076.30,31475.29,38100.66,20388.80,32227.71,39006.45,20675.10,32925.89,39903.37,20996.15,33631.82,40778.45,21263.49,34429.19,41677.39,21550.25,35262.29,42665.33,21830.15,36013.79,43682.16,22124.10,36791.02,44691.96,22415.83,37553.12,45835.13,22700.61,38425.08,46910.26,22982.49,39265.92,47990.14,23268.79,40108.69,49132.48,23581.76,41080.18,50233.07,23859.46,42049.47,51480.45,24168.38,42952.39,52735.99,24499.53,43923.35,54108.09,24811.97,44863.05,55347.41,25140.89,45823.10,56649.94,25438.24,46903.86,58009.17,25732.22,47963.04,59493.50,26049.98,49189.13,60981.25,26376.75,50253.41,62663.89,26733.17,51552.18,64432.54,27038.90,52861.30,66396.84,27352.27,54230.18,68474.00,27777.13,55687.34,70485.73,28179.52,57126.60,72674.11,28566.34,58748.36,74873.58,28975.46,60358.39,77218.13,29401.42,62137.01,79674.22,29861.34,63889.59,82451.69,30248.59,65836.69,85655.36,30676.39,68014.14,88601.04,31190.53,70354.57,92217.80,31726.30,72896.06,96152.36,32251.10,75841.65,100668.45,32830.62,78848.64,105923.63,33410.15,82379.36,111663.46,33999.77,86388.07,118640.56,34813.13,90990.40,126222.65,35652.08,95640.17,135581.29,36492.57,102124.81,148716.27,37712.02,110261.03,166824.91,39057.24,121979.76,195409.92,40851.55,138642.68,249631.70,43590.86,173675.37,3316850.02,99424.44,1739163.27,".",".",".",".",".","."
"5",2055,"All",0.00,0,-5113.77,10.09,0,-4708.74,1774.72,0,-2958.68,4682.07,0,0.00,6673.77,0,1688.55,8002.83,0.00,3105.53,9118.66,0.00,4050.67,9768.62,0.00,4857.18,10746.04,0.00,5833.38,11794.37,0.00,6862.93,12596.44,0.00,7680.83,13454.85,0.00,8473.89,14197.08,942.89,9225.77,14930.22,3063.30,10014.57,15597.08,4333.46,10693.20,16276.77,5375.12,11340.95,16862.42,6417.67,11923.23,17478.84,7268.68,12508.34,18142.87,7893.13,13162.91,18769.59,8485.33,13750.13,19356.02,9095.53,14332.56,19936.23,9779.63,14884.13,20535.15,10314.37,15478.89,21153.86,10882.23,16070.04,21755.17,11482.02,16643.81,22314.78,11972.18,17227.95,22902.34,12465.02,17778.30,23495.98,12910.54,18328.41,24044.79,13405.28,18848.29,24613.66,13868.98,19393.49,25190.05,14277.17,19970.65,25763.61,14709.77,20513.80,26376.69,15140.82,21001.09,26965.64,15533.43,21611.51,27569.18,15881.14,22173.17,28152.50,16213.81,22698.88,28843.69,16576.64,23289.94,29453.51,16929.48,23942.07,30081.19,17279.47,24517.94,30766.26,17693.86,25168.28,31447.76,18047.65,25765.57,32089.23,18407.62,26355.37,32767.61,18724.41,26969.39,33450.84,19052.64,27575.61,34179.16,19400.67,28172.66,34888.11,19744.58,28788.95,35703.07,20102.69,29490.44,36436.98,20419.92,30169.93,37209.25,20766.78,30870.12,37991.63,21107.96,31509.40,38919.99,21468.77,32170.04,39720.85,21799.77,32917.90,40680.08,22115.31,33683.96,41569.31,22426.22,34414.02,42588.23,22759.94,35218.29,43648.27,23072.33,36016.48,44596.91,23405.54,36843.34,45566.52,23741.91,37690.57,46600.74,24062.73,38479.77,47737.02,24424.00,39338.60,48923.14,24723.68,40125.45,50031.42,25068.79,41102.72,51209.70,25434.86,42017.20,52393.78,25759.89,42879.77,53613.18,26067.79,43922.90,54924.46,26455.72,44937.25,56341.39,26840.81,45916.02,57650.76,27180.50,46919.26,59158.95,27544.15,47977.36,60647.42,27916.21,49101.55,62317.37,28297.12,50219.72,64009.22,28689.46,51366.81,65559.89,29047.51,52673.04,67169.86,29436.39,53979.50,68869.35,29823.17,55093.48,70923.73,30197.00,56522.02,73043.13,30612.28,57969.25,75096.42,31004.88,59524.91,77296.99,31422.49,61235.87,79500.76,31848.25,62921.38,81739.04,32283.01,64489.18,84119.85,32737.65,66403.43,86826.44,33190.65,68308.20,89840.14,33670.53,70540.83,92847.72,34133.32,72676.57,96269.29,34609.42,75000.93,99886.83,35116.04,77617.09,104310.79,35677.31,80423.85,108807.11,36203.97,83527.65,113738.96,36783.63,86709.79,119406.00,37479.23,90565.66,125265.40,38190.19,94753.09,132641.21,39027.67,99630.27,141953.55,39870.47,105046.57,152574.18,40886.81,112915.95,167452.21,42106.58,122154.42,188747.33,43623.73,136257.59,222768.19,45637.27,156394.41,296474.78,48720.96,199085.85,10425242.16,96379.39,3876611.48,".",".",".",".",".","."
"6",2065,"All",0.00,0,-6215.23,18.65,0,-5926.25,2003.24,0,-4031.32,5400.11,0,-593.82,7332.40,0,1153.29,8867.15,0.00,2799.58,9604.91,0.00,3560.03,10890.55,0.00,4795.10,12170.19,0.00,6031.88,13319.09,0.00,7234.67,14280.41,0.00,8174.26,15141.50,0.00,9069.34,15985.69,2137.28,9880.08,16759.72,4166.39,10674.44,17501.05,5621.41,11405.09,18216.67,6822.52,12089.43,18969.24,7778.91,12803.09,19739.50,8567.57,13559.20,20399.00,9337.59,14245.99,21094.40,10075.37,14970.02,21808.91,10870.10,15642.90,22507.33,11475.23,16313.72,23165.62,12085.56,16987.49,23894.89,12667.50,17673.88,24548.95,13281.78,18275.18,25246.15,13856.74,18926.05,25886.04,14402.42,19524.75,26458.13,14893.69,20133.86,27145.44,15379.07,20752.07,27751.25,15842.84,21389.09,28476.77,16332.82,22041.02,29177.96,16802.13,22726.55,29771.74,17259.85,23330.34,30455.26,17728.34,23906.23,31158.93,18151.00,24581.00,31893.25,18543.07,25221.13,32526.02,18943.98,25871.47,33215.86,19323.28,26489.75,33912.01,19756.54,27124.41,34740.53,20137.45,27820.15,35559.74,20560.07,28494.77,36312.51,20966.41,29202.25,37122.64,21397.15,29839.81,37962.67,21711.06,30509.28,38791.90,22153.49,31226.88,39592.41,22528.48,31979.03,40457.06,22910.52,32700.03,41333.01,23308.40,33420.91,42179.73,23736.12,34145.25,43078.43,24107.63,34891.99,43957.46,24518.75,35618.12,44854.71,24873.34,36380.42,45881.05,25251.80,37141.72,46872.68,25614.55,37952.01,48015.48,25971.75,38816.51,49007.93,26343.69,39734.09,50097.95,26716.28,40589.38,51302.03,27127.05,41552.82,52558.59,27496.38,42443.58,53778.29,27881.42,43343.91,54981.35,28262.30,44203.88,56318.96,28618.69,45133.02,57574.55,29003.71,46070.26,58754.51,29402.01,47021.41,60046.46,29795.82,48007.83,61480.13,30224.25,49035.05,62901.35,30591.14,50099.18,64365.64,31011.28,51276.93,65864.05,31442.74,52268.43,67534.66,31796.14,53450.79,69177.17,32239.55,54771.81,71027.90,32690.94,56037.24,72922.36,33075.49,57390.01,74826.04,33520.72,58811.72,76795.11,33909.52,60230.68,78879.08,34333.00,61608.73,80939.29,34726.58,63246.61,83399.74,35170.15,65021.79,85916.42,35580.37,66740.49,88210.95,36057.74,68473.42,90870.74,36483.99,70281.74,94001.32,36918.06,72173.19,97005.02,37481.54,74310.33,100803.44,37957.40,76737.87,104543.83,38472.07,79382.80,108402.08,39039.31,82179.77,112568.84,39629.96,85195.08,116991.93,40239.08,88240.92,122210.88,40934.04,91751.12,127723.62,41634.92,95431.85,134404.07,42356.79,99417.10,141717.41,43210.34,104361.64,150736.11,44095.85,110235.17,160752.76,45043.03,116880.71,173733.70,46077.83,124731.24,191972.69,47374.75,135123.20,215989.92,49046.14,150113.31,251906.44,50972.48,172760.16,329074.93,54464.46,217219.96,6338060.01,100693.53,2589970.52,".",".",".",".",".","."
"7",2015,".",0.00,0,-2013.65,17.00,0,-1500.08,2033.10,0,0.00,3948.00,0,1965.06,5509.54,0,3500.36,6437.28,0.00,4480.73,7143.30,0.00,5126.27,7766.48,0.00,5814.16,8573.40,0.00,6568.93,8906.26,0.00,6893.26,9307.20,0.00,7308.45,9846.13,0.00,7853.13,10370.94,0.00,8380.46,10848.99,0.00,8867.99,11307.22,0.00,9316.97,11773.32,0.00,9795.83,12317.37,0.00,10346.40,12755.98,0.00,10818.66,13243.00,0.00,11285.57,13755.23,0.00,11703.58,14247.53,0.00,12164.16,14789.15,0.00,12695.96,15263.65,0.00,13230.85,15696.27,0.00,13595.95,16243.99,0.00,14109.93,16801.20,536.63,14580.36,17180.10,1432.92,15040.72,17632.34,2093.69,15491.72,18135.41,2516.22,15877.85,18702.58,3173.40,16417.96,19253.10,3664.80,16910.76,19796.54,4081.94,17379.55,20356.00,4475.38,17883.61,20846.62,4725.70,18368.89,21299.28,5016.45,18908.06,21882.40,5301.00,19379.27,22474.64,5598.89,19813.78,23028.08,5868.14,20362.77,23506.96,6141.60,20885.50,24069.98,6439.95,21423.91,24732.05,6763.68,21968.63,25330.53,7014.54,22436.31,25952.95,7284.16,22942.01,26644.65,7565.80,23487.13,27318.85,7884.81,23992.46,27872.35,8137.84,24478.27,28410.40,8426.65,25022.87,29043.64,8679.70,25506.77,29618.62,8962.89,26063.60,30280.17,9268.80,26463.36,30868.99,9574.20,27053.32,31411.17,9822.26,27546.00,32038.18,10050.75,28181.12,32717.22,10277.47,28713.17,33325.09,10523.91,29236.62,34130.16,10735.20,29832.73,34909.39,10999.81,30461.96,35730.63,11218.80,31002.80,36460.05,11472.07,31639.39,37151.74,11670.45,32380.43,38055.11,11927.90,33063.95,38860.54,12123.47,33747.31,39783.24,12361.15,34476.84,40730.22,12591.10,35170.62,41505.98,12823.51,35862.82,42561.08,13061.25,36556.40,43576.54,13250.40,37316.00,44528.26,13515.22,38094.86,45597.77,13775.95,38914.02,46628.36,14052.17,39702.62,47818.67,14305.20,40603.21,48985.76,14583.60,41582.53,49966.31,14909.25,42458.93,51181.40,15204.18,43310.46,52344.30,15477.30,44269.97,53766.09,15781.20,45345.46,55369.04,16123.71,46370.26,56942.50,16430.74,47457.20,58582.53,16685.93,48585.46,59805.38,17017.44,49693.92,61141.78,17321.29,50862.65,62977.44,17623.39,51994.01,64605.49,18015.39,53300.78,66654.78,18356.30,55017.09,68585.25,18662.40,56454.13,70695.85,19033.40,57892.07,73111.88,19375.47,59523.44,76105.04,19723.07,61439.71,79011.32,20118.43,63706.52,81616.60,20503.28,66141.15,85422.99,21095.04,68617.97,89658.39,21563.78,71506.16,94194.40,22054.87,74864.43,98972.22,22719.86,78841.25,105961.97,23421.39,82449.89,114636.08,24160.03,87817.18,126237.84,24991.20,95082.79,142423.70,25954.56,106107.69,180020.71,27680.00,126097.41,2931637.20,57819.64,1437609.76,"62-69",".",".",".",".","."
"8",2015,".",0.00,0,-2013.65,571.50,0,-1253.48,3422.40,0,1590.09,5842.56,0,3841.36,6818.59,0,5038.36,8058.12,0.00,6055.36,8790.28,0.00,6892.72,9004.60,1563.19,7220.49,9477.49,2757.20,7580.11,10033.99,4012.12,8095.52,10658.04,4672.20,8737.06,11006.43,5244.80,9189.03,11481.53,5762.95,9519.74,11967.85,6379.31,10008.31,12356.44,6792.98,10467.78,12773.38,7266.93,10896.01,13168.63,7647.50,11314.29,13655.20,8061.44,11853.35,14214.40,8425.17,12276.00,14559.53,8759.52,12678.76,15025.90,9010.01,13232.75,15580.73,9303.84,13749.55,16108.12,9531.00,14182.02,16676.09,9860.22,14677.48,17078.11,10086.30,15102.05,17510.49,10379.84,15636.11,17959.48,10666.28,16084.39,18369.21,10880.26,16572.10,18820.66,11117.93,17024.13,19400.07,11309.89,17487.21,19860.11,11510.73,17795.50,20229.66,11663.30,18185.73,20564.82,11861.84,18563.72,20892.72,12041.47,18938.44,21478.60,12231.73,19476.69,22050.51,12406.69,20030.11,22514.75,12628.54,20423.12,23001.01,12794.27,20926.33,23626.16,12955.20,21600.21,24001.09,13108.91,22038.37,24623.47,13359.94,22559.10,25187.65,13569.92,22960.23,25789.39,13762.48,23468.93,26319.04,13952.01,23973.24,26916.00,14130.14,24584.34,27437.01,14327.64,25037.92,27925.59,14536.70,25555.83,28477.03,14802.44,26099.94,29110.75,15016.03,26687.76,29664.56,15258.48,27064.62,30587.73,15406.37,27577.25,31149.75,15592.32,28101.86,31818.93,15771.79,28550.86,32393.13,15950.63,29130.96,32914.46,16172.45,29680.55,33566.82,16329.09,30318.94,34398.52,16537.61,30839.93,35126.44,16738.42,31324.83,35790.77,16941.41,32182.53,36585.76,17076.28,32740.01,37208.79,17260.66,33311.73,37902.77,17459.78,34035.86,38752.44,17634.96,34596.36,39754.15,17857.58,35421.75,40738.91,18031.11,36053.31,41540.25,18177.18,36872.42,42429.11,18370.70,37537.54,43397.15,18600.56,38153.63,44483.38,18744.72,38940.09,45359.47,18898.59,39771.69,46311.64,19110.00,40562.97,47267.31,19268.08,41212.02,48198.32,19468.75,41871.47,49391.84,19664.90,42914.61,50534.63,19832.40,43783.50,51452.79,20031.60,44720.65,53102.69,20200.70,45549.02,54426.63,20403.20,46513.00,55916.29,20666.28,47546.49,57804.14,20852.40,48883.48,59213.52,21117.60,49891.36,60911.11,21334.80,51009.30,62429.46,21519.60,52177.26,63936.44,21805.20,53562.91,65988.02,22137.60,55360.45,68065.66,22415.20,56574.06,69961.33,22661.27,58189.67,73197.67,22919.40,59930.97,76961.30,23238.36,62592.91,80483.26,23610.00,65287.56,84504.71,23937.01,67780.88,89809.49,24351.04,71128.46,93233.06,24800.20,74664.87,99821.42,25346.40,79576.48,106772.92,25943.16,83552.36,114330.58,26577.60,88752.98,128117.21,27510.80,98586.30,146582.05,28491.89,110460.23,188613.64,30595.32,137654.25,2711643.28,58206.75,1239992.07,"70-74",".",".",".",".","."
