"Obs","year","count","t1","s1","w1","t2","s2","w2","t3","s3","w3","t4","s4","w4","t5","s5","w5","t6","s6","w6","t7","s7","w7","t8","s8","w8","t9","s9","w9","t10","s10","w10","t11","s11","w11","t12","s12","w12","t13","s13","w13","t14","s14","w14","t15","s15","w15","t16","s16","w16","t17","s17","w17","t18","s18","w18","t19","s19","w19","t20","s20","w20","t21","s21","w21","t22","s22","w22","t23","s23","w23","t24","s24","w24","t25","s25","w25","t26","s26","w26","t27","s27","w27","t28","s28","w28","t29","s29","w29","t30","s30","w30","t31","s31","w31","t32","s32","w32","t33","s33","w33","t34","s34","w34","t35","s35","w35","t36","s36","w36","t37","s37","w37","t38","s38","w38","t39","s39","w39","t40","s40","w40","t41","s41","w41","t42","s42","w42","t43","s43","w43","t44","s44","w44","t45","s45","w45","t46","s46","w46","t47","s47","w47","t48","s48","w48","t49","s49","w49","t50","s50","w50","t51","s51","w51","t52","s52","w52","t53","s53","w53","t54","s54","w54","t55","s55","w55","t56","s56","w56","t57","s57","w57","t58","s58","w58","t59","s59","w59","t60","s60","w60","t61","s61","w61","t62","s62","w62","t63","s63","w63","t64","s64","w64","t65","s65","w65","t66","s66","w66","t67","s67","w67","t68","s68","w68","t69","s69","w69","t70","s70","w70","t71","s71","w71","t72","s72","w72","t73","s73","w73","t74","s74","w74","t75","s75","w75","t76","s76","w76","t77","s77","w77","t78","s78","w78","t79","s79","w79","t80","s80","w80","t81","s81","w81","t82","s82","w82","t83","s83","w83","t84","s84","w84","t85","s85","w85","t86","s86","w86","t87","s87","w87","t88","s88","w88","t89","s89","w89","t90","s90","w90","t91","s91","w91","t92","s92","w92","t93","s93","w93","t94","s94","w94","t95","s95","w95","t96","s96","w96","t97","s97","w97","t98","s98","w98","t99","s99","w99","t100","s100","w100","age","male","xeduc","marstat","raceeth","pcincQ"
"1",2015,"All",0.00,0,-2013.65,171.50,0,-1500.08,2948.41,0,1032.62,4981.50,0,3081.06,6112.47,0,4253.98,6958.30,0.00,5038.36,7763.97,0.00,5814.16,8541.33,0.00,6620.42,8906.28,0.00,6893.31,9166.80,0.00,7328.88,9607.91,0.00,7696.36,10072.96,0.00,8168.46,10619.35,0.00,8699.72,11006.09,0.00,9029.77,11413.09,0.00,9494.13,11886.16,0.00,9950.87,12354.24,1595.98,10440.66,12748.24,2424.88,10838.45,13130.80,3326.81,11249.28,13535.94,4001.99,11621.53,13994.67,4545.60,12027.91,14429.87,4933.48,12451.76,14881.80,5328.60,12922.72,15315.40,5752.88,13359.59,15716.49,6118.95,13769.69,16139.11,6514.05,14154.96,16538.94,6864.43,14547.73,16941.00,7203.60,14924.36,17281.60,7532.40,15281.62,17706.24,7871.94,15687.04,18095.62,8173.20,16030.73,18498.78,8503.76,16478.36,18907.11,8804.40,16831.28,19326.40,9051.98,17228.88,19756.80,9339.93,17631.60,20163.27,9625.20,17993.84,20565.44,9880.83,18407.75,20939.49,10111.22,18803.46,21394.24,10366.00,19223.26,21876.21,10595.48,19639.89,22339.28,10826.40,20053.71,22807.82,11062.33,20515.52,23304.77,11278.80,21003.05,23804.80,11515.47,21481.27,24344.19,11707.20,21974.14,24882.96,11913.00,22446.14,25407.34,12101.12,22906.00,25953.73,12319.72,23398.91,26488.24,12517.03,23886.57,27100.35,12708.96,24367.44,27697.05,12886.78,24844.94,28214.61,13068.21,25352.04,28861.86,13248.36,25911.95,29396.23,13445.09,26387.26,30087.35,13638.00,26903.41,30730.81,13823.68,27453.10,31329.35,14052.17,27992.63,31999.76,14244.53,28542.86,32606.81,14488.59,29133.15,33237.55,14700.86,29695.62,34033.57,14905.58,30319.32,34828.21,15118.29,30934.01,35554.50,15331.56,31528.08,36319.79,15539.04,32209.70,37043.87,15724.60,32863.16,37881.81,15906.29,33556.32,38746.89,16144.38,34272.57,39718.78,16332.78,34974.97,40703.30,16521.64,35742.14,41516.31,16727.04,36505.10,42562.61,16936.92,37276.83,43733.89,17120.57,38001.46,44732.01,17330.66,38865.44,45838.67,17532.09,39733.26,46951.03,17736.43,40581.40,48063.04,17994.46,41550.27,49321.31,18211.94,42518.95,50661.82,18414.86,43549.22,52038.96,18632.39,44579.13,53535.52,18856.53,45656.11,55180.87,19101.68,46716.51,56835.70,19341.36,47987.61,58585.42,19614.83,49313.50,60376.55,19858.10,50591.52,62262.66,20153.41,51935.92,64242.73,20450.40,53534.19,66527.05,20772.00,55399.71,69039.31,21121.98,57034.86,71457.22,21457.06,59003.77,75036.17,21822.84,61259.00,78664.08,22176.18,63834.37,82318.25,22688.48,66586.26,87033.24,23169.36,69729.73,92228.05,23782.57,73846.33,98307.15,24380.40,78484.56,106422.80,25110.00,83159.98,117441.66,25966.08,90667.96,134372.68,27134.32,101878.95,168109.97,29197.67,123085.91,2931637.20,61475.40,1437609.76,".",".",".",".",".","."
"2",2025,"All",0.00,0,-2561.89,147.26,0,-1862.30,2761.40,0,143.81,4946.38,0,2375.11,6255.60,0,3715.41,7141.37,0.00,4638.60,8091.42,0.00,5600.77,8793.49,0.00,6300.11,9170.10,0.00,6702.52,9617.53,0.00,7175.24,10119.12,0.00,7703.55,10603.73,0.00,8153.65,11085.73,0.00,8667.02,11623.16,0.00,9148.98,12137.55,1017.73,9620.61,12631.45,2125.46,10155.50,13142.66,3076.30,10650.44,13649.68,3794.55,11142.30,14156.95,4402.71,11618.27,14620.70,4933.55,12087.73,15079.50,5411.44,12552.47,15556.04,5897.49,13019.47,16033.60,6326.28,13487.79,16474.09,6743.22,13936.12,16945.55,7079.96,14384.06,17389.16,7431.02,14846.94,17896.51,7778.91,15324.06,18387.81,8126.55,15755.86,18872.74,8493.54,16214.05,19347.25,8835.83,16679.53,19850.84,9157.49,17143.59,20314.62,9464.92,17603.07,20753.83,9736.94,18044.91,21189.08,9992.01,18452.32,21694.39,10280.65,18902.84,22179.21,10544.71,19381.19,22698.17,10803.99,19798.58,23163.93,11042.21,20239.56,23634.36,11302.33,20711.30,24083.94,11546.27,21167.61,24628.03,11808.35,21644.76,25137.42,12056.02,22135.76,25665.72,12290.62,22573.45,26213.01,12543.91,23081.30,26785.06,12788.00,23576.09,27296.47,13024.04,24119.09,27910.04,13246.39,24593.64,28468.37,13489.18,25137.80,29099.44,13728.71,25601.57,29727.01,13980.35,26129.41,30409.50,14244.20,26644.01,31091.50,14463.34,27201.99,31809.13,14692.64,27757.61,32455.08,14928.00,28387.29,33118.59,15178.24,28954.90,33932.03,15419.45,29552.58,34706.55,15663.60,30265.58,35494.69,15907.16,30860.29,36199.75,16149.91,31487.66,36949.73,16402.34,32089.94,37721.93,16623.82,32766.97,38522.14,16834.30,33400.70,39369.06,17070.01,34104.87,40254.59,17288.29,34823.10,40994.78,17539.00,35547.50,42013.71,17755.41,36200.56,43013.62,17988.40,36955.58,43931.10,18225.42,37707.51,44935.88,18478.43,38407.89,45900.36,18675.70,39192.52,46891.38,18902.79,40096.65,47889.38,19132.04,40972.02,49050.23,19403.04,41770.90,50268.06,19664.93,42738.54,51534.01,19925.19,43776.26,52754.31,20178.84,44802.12,54243.75,20433.00,45909.70,55777.55,20698.22,47061.91,57244.16,20980.92,48262.91,58960.92,21229.67,49424.71,60672.10,21478.32,50607.68,62484.32,21770.71,51939.51,64121.26,22071.09,53304.92,66303.75,22369.44,54778.75,68547.74,22681.15,56365.38,70989.26,22986.37,58234.89,73955.29,23312.34,60196.50,76707.20,23688.14,62173.12,79923.06,24051.57,64537.88,83525.11,24461.92,67168.51,87074.70,24851.98,69943.89,91122.34,25285.95,73079.05,96738.52,25786.96,76780.53,102600.32,26255.98,81102.16,109490.84,26972.16,86314.41,119127.91,27776.96,92884.49,131572.79,28671.61,100922.37,152426.83,30057.94,114116.10,192746.78,32143.58,138994.21,774697.28,64386.53,469500.51,".",".",".",".",".","."
"3",2035,"All",0.00,0,-3227.49,57.78,0,-2346.06,2731.27,0,-449.80,5038.95,0,1800.89,6405.36,0,3246.63,7342.83,0.00,4238.40,8200.99,0.00,5123.78,8696.33,0.00,5633.36,9235.10,0.00,6234.94,9819.54,0.00,6767.66,10405.02,0.00,7363.13,10960.40,0.00,7869.51,11452.49,673.07,8373.04,11951.30,2388.60,8892.85,12483.05,3427.17,9373.22,12981.79,4299.18,9873.05,13515.60,5029.23,10370.43,13997.56,5640.55,10864.30,14488.45,6179.07,11365.06,14983.70,6680.06,11834.85,15440.21,7140.30,12276.12,15874.81,7558.61,12744.24,16356.33,7957.01,13186.74,16834.02,8344.04,13647.52,17270.47,8695.84,14090.69,17780.81,9066.61,14571.90,18236.00,9410.82,15023.27,18735.30,9761.22,15505.72,19182.29,10031.14,15935.31,19631.05,10328.01,16354.85,20081.38,10632.57,16795.84,20585.11,10905.28,17309.15,21027.79,11192.08,17760.69,21548.83,11460.76,18207.27,22039.83,11750.43,18645.80,22524.97,12013.85,19104.66,23078.95,12307.54,19589.09,23634.78,12580.42,20072.76,24136.89,12834.18,20604.62,24642.09,13075.67,21068.51,25177.29,13349.80,21592.55,25779.44,13615.51,22090.20,26350.14,13867.89,22624.14,26922.41,14115.46,23140.27,27450.24,14355.15,23645.13,27980.91,14604.53,24139.67,28618.61,14857.39,24659.19,29265.41,15133.03,25195.61,29934.65,15372.86,25749.78,30643.92,15614.81,26330.34,31360.57,15855.61,26959.35,32077.27,16090.93,27561.71,32797.86,16327.08,28162.16,33517.13,16565.93,28780.86,34237.38,16805.04,29458.83,35130.73,17052.23,30135.24,35932.08,17288.86,30749.27,36795.87,17510.23,31379.64,37611.62,17760.42,32029.51,38406.46,17986.06,32723.51,39280.46,18227.98,33413.62,40120.33,18470.38,34169.42,40947.88,18705.61,34897.62,41912.14,18933.72,35681.94,42907.83,19162.16,36432.24,43914.69,19410.79,37175.11,44912.74,19676.23,38007.68,46169.98,19910.89,38933.81,47279.75,20173.95,39864.29,48347.41,20436.34,40828.45,49526.96,20721.45,41765.45,50887.78,20986.38,42795.63,52231.04,21266.53,43851.78,53617.34,21515.36,44869.99,54983.94,21798.21,45962.55,56499.52,22052.85,47063.53,58076.46,22339.29,48273.61,59775.03,22572.04,49419.61,61403.19,22858.92,50757.35,63074.69,23139.74,52092.58,64811.92,23420.20,53441.04,66537.69,23699.93,54921.66,68684.54,24029.81,56462.45,70841.27,24367.02,58059.09,73259.29,24696.27,59875.76,75906.11,25060.40,61712.32,78744.48,25438.67,63950.06,81786.26,25819.76,66117.00,85275.48,26270.40,68550.98,89242.79,26708.07,71116.50,93218.02,27211.65,73874.40,98541.93,27739.01,77250.68,103864.38,28280.02,81456.51,111084.69,28876.20,86179.15,119480.73,29611.46,91400.09,128695.84,30517.26,98601.52,144149.11,31594.44,108699.63,169880.94,33123.93,121819.16,216639.58,35421.57,152923.39,3933472.48,65380.93,1787123.97,".",".",".",".",".","."
"4",2045,"All",0.00,0,-4096.06,4.54,0,-3886.32,1534.90,0,-2283.03,4387.07,0,359.23,6180.77,0,2179.03,7270.68,0.00,3301.43,8293.28,0.00,4306.19,8770.42,0.00,4888.92,9414.13,0.00,5501.22,10064.42,0.00,6166.34,10687.83,0.00,6776.94,11292.96,0.00,7393.40,11879.10,540.96,7967.96,12382.48,2673.78,8445.38,12880.49,3890.87,8980.20,13416.74,4787.66,9497.90,13903.96,5426.28,10042.04,14451.10,6095.41,10546.97,14917.85,6677.85,10983.25,15454.25,7169.60,11500.77,15919.56,7692.31,11961.80,16389.62,8172.07,12437.17,16883.31,8652.75,12911.92,17380.46,9042.12,13424.08,17893.19,9456.24,13902.72,18421.23,9781.34,14376.14,18846.35,10119.55,14841.10,19369.26,10450.01,15339.74,19829.35,10772.74,15779.15,20293.67,11067.31,16263.43,20770.23,11385.24,16723.18,21243.86,11692.33,17200.59,21795.94,12013.79,17651.09,22303.83,12311.32,18124.28,22783.28,12600.12,18609.88,23294.57,12871.54,19076.32,23796.61,13144.86,19532.16,24333.09,13433.59,20023.88,24861.39,13693.33,20531.84,25385.02,13967.89,21008.43,25949.62,14239.49,21524.31,26507.05,14513.34,21998.25,27113.23,14773.98,22547.42,27753.44,15015.62,23099.38,28375.68,15302.12,23623.25,29125.62,15569.30,24222.68,29799.35,15821.57,24845.01,30424.31,16073.28,25484.55,31074.26,16335.29,26082.79,31814.88,16593.55,26647.59,32522.46,16863.31,27237.87,33275.75,17116.72,27875.02,34184.06,17382.66,28565.03,34962.77,17652.40,29232.36,35746.68,17941.02,29901.31,36595.55,18201.95,30639.65,37476.77,18476.66,31416.88,38386.15,18725.86,32092.82,39320.73,18982.30,32856.35,40239.27,19267.50,33655.56,41143.17,19544.33,34477.08,42206.15,19826.70,35224.67,43318.03,20072.17,36077.05,44421.51,20363.82,36951.77,45468.18,20620.25,37826.93,46612.15,20906.79,38792.26,47649.30,21192.28,39693.61,48868.47,21479.44,40658.29,50177.57,21748.56,41636.71,51457.67,22015.32,42520.49,52700.25,22278.72,43490.55,54047.06,22574.79,44558.19,55242.76,22863.11,45671.48,56724.41,23131.12,46912.41,58328.09,23436.82,48149.91,59979.17,23764.06,49359.96,61801.95,24077.33,50586.11,63608.52,24435.31,51851.76,65641.85,24765.99,53346.72,67860.47,25087.41,54925.11,70076.52,25441.92,56558.87,72090.04,25799.43,58151.46,74553.44,26204.12,60019.32,77193.13,26635.79,61869.43,79663.54,27056.61,63764.21,82722.65,27466.95,65848.66,85846.99,27881.84,68275.78,89533.57,28350.85,70868.70,93439.06,28817.26,73733.97,97922.59,29335.18,76788.09,103228.47,29808.51,80388.33,108720.21,30405.71,84115.62,116044.18,31088.39,88796.18,123432.09,31794.71,93698.26,133227.18,32619.06,99970.37,145826.21,33630.76,107978.78,164003.03,34972.35,119642.17,191114.27,36694.56,137163.46,247425.02,39677.01,171581.38,3315686.38,90102.25,1739163.27,".",".",".",".",".","."
"5",2055,"All",0.00,0,-5113.77,10.09,0,-4744.85,1660.27,0,-3095.97,4689.05,0,-209.42,6354.16,0,1423.13,7855.83,0.00,2878.09,8526.31,0.00,3670.86,9401.75,0.00,4472.53,10244.73,0.00,5321.56,11054.24,0.00,6116.42,11784.78,0.00,6844.95,12377.79,0.00,7439.10,12927.16,413.24,8060.61,13512.15,2621.89,8604.70,14071.13,4136.04,9184.70,14591.24,5147.57,9753.71,15112.91,5924.72,10301.20,15670.86,6655.43,10812.56,16188.18,7280.24,11298.58,16677.26,7857.94,11748.99,17225.92,8356.37,12256.14,17725.21,8878.75,12808.38,18277.42,9429.76,13338.21,18829.31,9860.61,13863.39,19292.80,10273.19,14309.46,19804.40,10637.97,14834.59,20347.08,11069.42,15350.34,20926.32,11456.15,15852.01,21476.24,11820.62,16374.12,22011.49,12151.16,16904.07,22537.93,12512.53,17431.83,23090.11,12807.89,17951.93,23661.12,13147.70,18484.72,24212.05,13447.51,18969.90,24765.22,13746.49,19464.51,25320.61,14032.87,20009.54,25911.81,14336.50,20543.47,26485.68,14598.83,21083.66,27099.21,14883.02,21651.26,27789.04,15165.04,22188.60,28467.45,15438.30,22762.10,29151.14,15718.71,23430.99,29833.18,15978.35,24056.74,30517.10,16248.70,24648.54,31153.87,16531.80,25280.34,31854.18,16808.11,25861.11,32451.81,17094.29,26476.56,33264.24,17386.21,27116.59,34075.34,17664.20,27817.47,34859.24,17923.56,28468.01,35628.22,18201.21,29155.44,36441.32,18528.00,29886.39,37323.47,18833.07,30622.48,38199.52,19120.22,31342.20,39237.21,19381.28,32069.21,40159.36,19680.34,32874.28,41218.53,19943.28,33663.11,42285.33,20226.29,34497.92,43307.29,20536.78,35365.22,44438.18,20872.16,36261.73,45512.72,21177.44,37094.39,46686.16,21480.96,38030.99,47794.16,21820.38,38991.26,49048.78,22140.55,39860.41,50445.84,22444.70,40810.66,51690.39,22792.01,41857.26,52922.68,23109.12,42880.60,54330.69,23430.46,43936.79,55780.47,23793.82,45047.81,57379.14,24127.56,46124.96,58860.56,24432.59,47309.72,60397.95,24774.89,48448.35,62017.36,25152.49,49743.68,63751.08,25508.07,51009.13,65435.49,25844.91,52344.48,67572.48,26214.28,53747.93,69736.58,26567.47,55211.73,71725.70,26932.24,56710.74,73814.33,27279.24,58272.96,75996.18,27685.52,60061.87,78275.48,28096.20,61832.81,80779.61,28524.05,63579.29,83560.59,28945.57,65614.24,86352.82,29353.14,67822.22,89474.17,29785.33,70046.01,92665.15,30307.43,72203.18,96709.79,30774.49,74987.00,100616.43,31245.44,77727.22,105453.07,31810.46,80870.38,110594.70,32381.38,84109.95,115980.42,32980.40,88050.60,122146.69,33613.04,92503.16,129481.40,34272.77,97113.98,138267.79,35121.46,102806.11,149544.84,36092.48,110438.13,164071.09,37261.43,119528.88,185805.16,38757.59,133777.97,220170.28,40780.05,154579.19,293484.51,44134.45,196834.29,10425242.16,86673.96,3876611.48,".",".",".",".",".","."
"6",2065,"All",0.00,0,-6215.23,14.92,0,-5984.20,1898.20,0,-4148.32,5214.61,0,-956.29,6972.49,0,827.45,8225.71,0.00,2176.56,9414.50,0.00,3367.95,10504.15,0.00,4430.26,11533.86,0.00,5478.36,12400.54,0.00,6304.23,13149.55,0.00,7079.16,13876.23,0.00,7806.76,14467.05,1559.04,8418.48,15064.03,3727.82,9033.34,15614.24,5228.13,9607.91,16203.86,6397.50,10203.23,16848.83,7200.78,10812.95,17476.88,7981.47,11401.88,18072.56,8604.98,11983.03,18644.78,9251.81,12619.48,19250.88,9820.67,13195.26,19867.21,10348.25,13808.28,20420.66,10852.88,14348.26,21037.07,11361.73,14924.25,21629.34,11799.25,15521.38,22294.39,12258.01,16141.70,22864.18,12658.00,16711.32,23482.14,13068.51,17285.01,24057.97,13457.05,17820.76,24623.35,13842.17,18417.40,25223.25,14192.10,18999.19,25886.04,14494.13,19542.05,26450.72,14882.83,20090.08,27023.77,15205.98,20614.72,27689.89,15536.45,21274.85,28318.99,15849.08,21827.51,28979.50,16163.44,22439.45,29628.98,16474.18,23076.15,30392.35,16796.17,23706.85,31093.34,17137.48,24342.14,31898.22,17445.32,24960.89,32648.64,17751.37,25637.91,33376.32,18088.71,26340.43,34190.06,18400.26,26988.95,35010.03,18696.56,27705.00,35807.87,19020.92,28434.75,36606.29,19338.80,29109.63,37449.01,19644.23,29873.35,38329.98,19940.75,30551.13,39256.65,20305.48,31268.77,40183.85,20649.48,31974.82,41071.54,20975.43,32771.38,42093.75,21320.60,33609.54,43048.89,21662.72,34398.15,44084.50,22021.23,35210.15,45161.22,22372.40,36065.26,46297.51,22714.05,36934.58,47513.01,23076.42,37823.55,48693.55,23400.80,38742.71,49886.07,23751.12,39720.54,51093.25,24069.59,40608.05,52303.03,24364.82,41621.55,53499.17,24731.43,42615.65,54753.08,25067.03,43505.97,56135.24,25379.48,44576.81,57431.15,25750.73,45592.49,58866.11,26093.13,46655.65,60323.43,26480.86,47722.60,61829.03,26851.46,48922.42,63555.51,27213.62,50070.85,65189.86,27563.17,51315.95,67003.48,27973.43,52556.37,68798.84,28314.50,53849.64,70623.98,28696.32,55287.37,72649.01,29115.95,56816.16,74933.06,29520.27,58495.29,76928.29,29908.54,60034.41,79319.26,30279.66,61762.74,81757.72,30701.76,63425.30,84306.29,31132.78,65408.14,86770.80,31592.38,67069.47,89989.21,32050.05,69058.66,93193.92,32500.14,71210.15,96612.83,32986.52,73657.93,100388.25,33468.34,76315.67,104590.14,34009.64,79141.38,108743.10,34567.21,82135.93,113245.96,35080.00,85439.89,118167.88,35698.62,88799.91,123757.85,36390.82,92497.38,130135.43,37063.91,96553.97,137827.02,37893.90,101515.96,146933.89,38762.76,107615.34,156838.35,39714.30,114178.34,169975.03,40868.36,121980.94,188280.74,42089.45,132571.02,212282.94,43543.28,147828.45,247993.75,45506.64,170016.02,324278.64,49074.67,214360.53,6338060.01,86007.99,2589970.52,".",".",".",".",".","."
"7",2015,".",0.00,0,-2013.65,17.00,0,-1500.08,2033.10,0,0.00,3948.00,0,1965.06,5509.54,0,3500.36,6437.28,0.00,4480.73,7143.30,0.00,5126.27,7766.48,0.00,5814.16,8573.40,0.00,6568.93,8906.26,0.00,6893.26,9307.20,0.00,7308.45,9846.13,0.00,7853.13,10370.94,0.00,8380.46,10848.48,0.00,8867.28,11307.22,0.00,9312.71,11773.32,0.00,9785.00,12281.95,0.00,10343.55,12751.43,0.00,10812.76,13239.29,0.00,11284.11,13749.72,0.00,11697.27,14246.20,0.00,12155.75,14787.70,0.00,12695.49,15253.58,0.00,13224.43,15691.84,0.00,13593.93,16240.65,0.00,14109.57,16798.35,536.63,14577.88,17180.10,1432.92,15040.72,17632.34,2093.69,15491.72,18135.41,2516.22,15877.85,18689.41,3173.40,16414.23,19242.96,3664.80,16907.02,19789.40,4081.94,17379.55,20343.63,4475.38,17853.35,20828.58,4725.70,18364.34,21299.28,5016.45,18908.05,21882.40,5301.00,19379.27,22474.64,5598.89,19813.78,23028.08,5868.14,20362.77,23492.65,6141.60,20885.50,24064.56,6439.95,21417.15,24728.09,6763.68,21956.37,25330.53,7014.54,22433.11,25952.95,7284.16,22932.06,26644.65,7565.80,23487.13,27318.85,7884.81,23992.46,27872.35,8137.84,24478.27,28410.40,8426.65,25022.87,29043.64,8679.70,25506.77,29618.62,8962.89,26063.60,30280.17,9268.80,26463.36,30868.99,9574.20,27053.32,31411.17,9822.26,27546.00,32038.18,10050.75,28181.12,32717.22,10277.47,28713.17,33325.09,10523.91,29233.55,34113.37,10735.20,29830.59,34909.39,10999.81,30441.97,35721.71,11212.80,30995.19,36460.05,11471.14,31631.87,37140.39,11664.93,32364.97,38024.92,11920.80,33052.94,38856.66,12121.57,33739.51,39755.78,12357.60,34464.41,40705.17,12587.88,35166.37,41501.22,12823.16,35856.84,42561.08,13057.53,36549.22,43576.54,13248.79,37305.34,44528.26,13501.20,38091.53,45597.77,13770.60,38914.02,46628.36,14044.31,39702.62,47818.67,14299.04,40603.21,48985.76,14578.39,41582.53,49966.31,14898.05,42458.93,51181.40,15202.88,43310.46,52344.30,15474.77,44269.97,53766.09,15778.92,45345.46,55369.04,16114.15,46370.26,56942.50,16414.29,47457.20,58582.53,16682.78,48585.46,59805.38,17011.99,49693.92,61141.78,17321.29,50862.65,62977.44,17623.39,51994.01,64605.49,18015.39,53300.78,66654.78,18356.30,55017.09,68585.25,18660.35,56454.13,70695.85,19012.00,57892.07,73111.88,19372.80,59523.44,76105.04,19720.24,61439.71,79011.32,20112.00,63706.52,81616.60,20496.24,66141.15,85422.99,21090.35,68617.97,89658.39,21562.80,71506.16,94194.40,22054.87,74864.43,98972.22,22719.86,78841.25,105961.97,23411.80,82449.89,114636.08,24160.03,87817.18,126237.84,24980.40,95082.79,142423.70,25943.19,106107.69,180020.71,27680.00,126097.41,2931637.20,57819.64,1437609.76,"62-69",".",".",".",".","."
"8",2015,".",0.00,0,-2013.65,571.50,0,-1253.48,3422.40,0,1590.09,5842.56,0,3841.36,6818.59,0,5038.36,8058.12,0.00,6055.36,8790.28,0.00,6892.72,9004.60,1563.19,7220.49,9477.49,2757.20,7580.11,10033.99,4012.12,8095.52,10658.04,4672.20,8737.06,11006.43,5244.80,9189.03,11481.53,5762.95,9519.74,11967.85,6379.31,10008.31,12356.44,6792.98,10467.78,12773.38,7266.93,10896.01,13168.63,7647.50,11314.29,13655.20,8061.44,11853.35,14214.40,8425.17,12276.00,14559.53,8759.52,12678.76,15025.90,9010.01,13232.75,15580.73,9303.84,13749.55,16108.12,9531.00,14182.02,16676.09,9860.22,14677.48,17077.60,10086.30,15101.58,17490.29,10379.84,15623.88,17950.28,10666.28,16084.39,18355.17,10880.26,16570.96,18809.65,11117.93,17008.16,19392.59,11309.89,17475.20,19860.11,11510.73,17774.71,20219.86,11663.30,18182.44,20555.35,11861.84,18559.19,20890.40,12041.47,18931.52,21423.42,12231.73,19473.81,22048.22,12406.69,20025.60,22514.75,12628.54,20423.12,23001.01,12794.27,20926.33,23626.16,12955.20,21600.21,24001.09,13108.91,22038.37,24623.47,13359.94,22559.10,25187.65,13569.92,22960.23,25789.39,13762.48,23468.93,26319.04,13952.01,23973.24,26916.00,14130.14,24584.34,27437.01,14327.64,25037.92,27925.59,14536.70,25555.83,28477.03,14802.44,26099.94,29110.75,15016.03,26687.76,29664.56,15258.48,27064.62,30587.73,15406.37,27577.25,31149.75,15592.32,28101.86,31818.93,15771.79,28550.86,32393.13,15950.63,29130.96,32914.46,16172.45,29680.55,33566.82,16329.09,30318.94,34398.52,16537.61,30839.93,35126.44,16738.42,31324.83,35790.77,16941.41,32182.53,36585.76,17073.65,32740.01,37208.79,17254.64,33311.73,37902.77,17458.78,34035.86,38752.44,17617.49,34596.36,39754.15,17855.29,35421.75,40738.91,18031.11,36053.31,41540.25,18172.84,36872.42,42429.11,18359.45,37537.54,43397.15,18596.48,38153.63,44483.38,18733.55,38940.09,45359.47,18897.43,39771.69,46311.64,19106.35,40562.97,47267.31,19264.10,41212.02,48198.32,19465.17,41871.47,49391.84,19664.90,42914.61,50534.63,19827.64,43783.50,51452.79,20025.96,44720.65,53102.69,20199.02,45549.02,54426.63,20395.98,46513.00,55916.29,20666.28,47546.49,57804.14,20850.84,48883.48,59213.52,21099.25,49891.36,60911.11,21329.55,51009.30,62429.46,21514.08,52177.26,63936.44,21795.84,53562.91,65988.02,22137.60,55360.45,68065.66,22415.20,56574.06,69961.33,22661.27,58189.67,73197.67,22919.40,59930.97,76961.30,23238.36,62592.91,80483.26,23610.00,65287.56,84504.71,23937.01,67780.88,89809.49,24351.04,71128.46,93233.06,24800.20,74664.87,99821.42,25346.40,79576.48,106772.92,25943.16,83552.36,114330.58,26577.60,88752.98,128117.21,27510.80,98586.30,146582.05,28491.89,110460.23,188613.64,30595.32,137654.25,2711643.28,58206.75,1239992.07,"70-74",".",".",".",".","."
