"Obs","year","count","t1","s1","w1","t2","s2","w2","t3","s3","w3","t4","s4","w4","t5","s5","w5","t6","s6","w6","t7","s7","w7","t8","s8","w8","t9","s9","w9","t10","s10","w10","t11","s11","w11","t12","s12","w12","t13","s13","w13","t14","s14","w14","t15","s15","w15","t16","s16","w16","t17","s17","w17","t18","s18","w18","t19","s19","w19","t20","s20","w20","t21","s21","w21","t22","s22","w22","t23","s23","w23","t24","s24","w24","t25","s25","w25","t26","s26","w26","t27","s27","w27","t28","s28","w28","t29","s29","w29","t30","s30","w30","t31","s31","w31","t32","s32","w32","t33","s33","w33","t34","s34","w34","t35","s35","w35","t36","s36","w36","t37","s37","w37","t38","s38","w38","t39","s39","w39","t40","s40","w40","t41","s41","w41","t42","s42","w42","t43","s43","w43","t44","s44","w44","t45","s45","w45","t46","s46","w46","t47","s47","w47","t48","s48","w48","t49","s49","w49","t50","s50","w50","t51","s51","w51","t52","s52","w52","t53","s53","w53","t54","s54","w54","t55","s55","w55","t56","s56","w56","t57","s57","w57","t58","s58","w58","t59","s59","w59","t60","s60","w60","t61","s61","w61","t62","s62","w62","t63","s63","w63","t64","s64","w64","t65","s65","w65","t66","s66","w66","t67","s67","w67","t68","s68","w68","t69","s69","w69","t70","s70","w70","t71","s71","w71","t72","s72","w72","t73","s73","w73","t74","s74","w74","t75","s75","w75","t76","s76","w76","t77","s77","w77","t78","s78","w78","t79","s79","w79","t80","s80","w80","t81","s81","w81","t82","s82","w82","t83","s83","w83","t84","s84","w84","t85","s85","w85","t86","s86","w86","t87","s87","w87","t88","s88","w88","t89","s89","w89","t90","s90","w90","t91","s91","w91","t92","s92","w92","t93","s93","w93","t94","s94","w94","t95","s95","w95","t96","s96","w96","t97","s97","w97","t98","s98","w98","t99","s99","w99","t100","s100","w100","age","male","xeduc","marstat","raceeth","pcincQ"
"1",2015,"All",0.00,0,-2013.65,188.00,0,-1500.08,3336.82,0,1344.00,5666.87,0,3692.86,6851.52,0,4944.14,8097.40,0.00,6191.13,8906.12,0.00,6892.81,9242.29,0.00,7350.50,9693.60,0.00,7781.06,10270.45,0.00,8390.03,10824.79,0.00,8917.67,11313.12,0.00,9413.60,11933.39,0.00,9983.14,12509.41,0.00,10596.19,12929.72,0.00,11012.24,13443.41,0.00,11556.27,13965.10,1965.07,12044.89,14522.54,3104.38,12568.15,15052.22,3951.60,13123.16,15587.55,4909.70,13631.50,16133.66,5629.50,14161.93,16643.02,6220.99,14674.76,17161.09,6666.40,15168.07,17619.60,7081.20,15617.54,18113.49,7489.92,16082.92,18595.05,7909.12,16604.60,19084.62,8286.65,17050.46,19587.89,8687.69,17581.07,20112.00,9032.86,18040.44,20639.28,9366.19,18581.75,21195.12,9712.36,19141.18,21732.96,10075.20,19668.48,22280.47,10429.01,20162.51,22802.85,10738.80,20664.75,23340.26,11090.84,21149.81,23907.92,11397.38,21753.83,24396.32,11709.06,22235.83,25022.72,12033.24,22781.30,25589.21,12309.76,23299.43,26187.80,12610.41,23930.59,26852.05,12870.00,24445.89,27524.68,13152.85,25039.50,28196.34,13461.63,25656.62,28839.83,13750.79,26276.85,29369.89,14030.83,26849.81,29992.97,14253.67,27412.32,30767.11,14539.25,28018.10,31494.44,14808.20,28690.10,32289.10,15105.23,29396.30,32991.38,15349.60,30100.30,33734.59,15613.20,30894.16,34584.39,15850.49,31569.19,35403.28,16102.27,32274.86,36177.95,16332.80,32977.36,37054.64,16558.98,33710.69,38008.47,16783.51,34464.20,38884.63,17003.20,35238.53,39727.71,17234.97,35999.37,40631.20,17477.20,36810.52,41422.60,17715.38,37519.35,42423.27,17978.37,38219.74,43392.52,18210.73,38960.98,44303.68,18435.65,39766.94,45316.59,18653.86,40575.45,46208.35,18894.71,41398.44,47170.33,19131.20,42192.71,48362.77,19376.86,43065.96,49446.26,19624.63,43960.58,50636.37,19888.92,44914.15,51812.51,20133.05,45877.43,53089.74,20431.20,46921.82,54295.09,20701.54,47847.02,55756.11,20961.39,48967.03,57326.89,21213.29,50058.84,58689.61,21513.33,51125.77,60201.71,21795.33,52318.02,61944.79,22062.60,53550.37,63596.53,22360.12,54874.92,65433.34,22699.55,56169.70,67196.32,23045.67,57661.93,69340.86,23333.99,59211.11,71414.75,23678.40,60763.22,73426.01,24017.97,62491.40,75873.43,24299.38,64134.97,78624.69,24694.17,65929.79,81368.00,24990.51,67899.27,84234.44,25404.82,69948.27,87086.89,25790.03,72337.08,90468.60,26139.32,74702.49,94451.62,26577.60,77733.71,98533.55,27054.88,80656.18,103364.48,27544.92,83920.92,109566.45,28078.11,88022.24,115962.48,28758.45,93615.50,124997.29,29599.56,99554.23,135057.29,30495.07,107259.12,148349.31,31633.07,115817.74,168907.46,33294.46,128976.01,206015.19,35881.62,151497.79,4146587.27,61475.40,2034015.96,".",".",".",".",".","."
"2",2025,"All",0.00,0,-2561.89,174.03,0,-1862.30,3308.03,0,686.10,5892.23,0,3097.67,7188.55,0,4673.04,8471.14,0.00,5971.89,9220.75,0.00,6659.13,9716.72,0.00,7280.42,10320.30,0.00,7884.77,11003.92,0.00,8570.48,11742.25,0.00,9250.88,12389.45,0.00,9882.88,13028.38,0.00,10579.76,13679.40,0.00,11184.70,14253.55,1375.18,11770.67,14915.13,2621.18,12371.34,15450.83,3791.50,12979.32,16051.57,4708.60,13529.29,16601.89,5571.52,14076.21,17169.45,6303.53,14651.48,17767.65,6928.88,15270.75,18387.69,7451.22,15837.37,18984.49,7972.82,16397.00,19612.52,8492.56,16988.75,20294.48,8988.39,17582.61,20868.05,9370.64,18177.47,21401.32,9811.92,18733.23,21956.08,10155.91,19251.22,22564.23,10567.53,19820.05,23108.24,10919.28,20368.19,23656.52,11284.13,20898.32,24234.57,11641.61,21490.06,24852.98,11953.09,22062.48,25424.02,12290.82,22614.98,26080.63,12602.17,23146.13,26735.38,12963.46,23820.99,27304.73,13306.95,24408.42,27985.35,13632.73,24966.07,28624.14,13938.03,25602.55,29318.50,14220.47,26220.10,29936.65,14527.49,26782.48,30642.89,14828.31,27343.22,31375.49,15103.46,27994.60,32118.63,15418.44,28693.43,32918.92,15719.22,29402.32,33677.09,16030.52,30191.37,34419.70,16356.25,30865.47,35243.92,16645.59,31574.47,36060.38,16952.74,32259.68,36832.30,17220.08,32973.06,37661.46,17540.26,33685.20,38547.14,17836.89,34405.61,39318.96,18171.31,35159.86,40276.72,18436.26,35966.38,41097.97,18752.52,36656.76,42127.77,19052.68,37419.17,43132.47,19341.19,38170.14,44087.18,19645.49,38961.74,45144.25,19962.29,39735.15,46221.41,20282.02,40632.14,47091.97,20598.53,41499.70,48334.32,20869.48,42344.39,49433.82,21153.56,43235.85,50634.65,21461.40,44213.70,51773.34,21755.84,45142.91,52880.89,22042.24,46039.87,53978.30,22337.40,46970.88,55347.75,22636.83,48052.95,56743.44,22971.74,49042.59,57988.51,23299.19,50030.44,59333.97,23582.21,51094.81,60810.30,23916.45,52222.89,62219.02,24209.56,53333.75,63637.52,24531.45,54487.19,65130.69,24838.11,55528.29,66536.15,25126.99,56804.18,68048.06,25458.48,58194.24,69988.69,25780.72,59643.22,71913.56,26079.32,61068.95,74046.65,26442.14,62724.19,76338.68,26759.24,64328.37,78630.05,27082.18,66004.58,81108.65,27429.40,68169.65,83844.78,27823.73,70138.31,86617.41,28213.82,72302.85,89709.24,28622.04,74336.66,92868.19,29044.93,77037.93,97033.87,29577.54,79647.97,100778.88,30008.88,82446.51,105418.34,30546.63,85696.68,110018.06,31076.52,88961.00,115576.02,31712.83,93168.91,121277.58,32320.09,97857.18,129163.87,32972.42,102683.71,138507.43,33748.91,108767.76,149719.95,34778.91,117068.95,164701.76,35966.37,128149.05,188794.29,37438.53,142783.11,235145.43,40412.12,168672.59,1095756.67,66158.89,496541.01,".",".",".",".",".","."
"3",2035,"All",0.00,0,-3227.49,81.72,0,-2346.06,3263.26,0,15.10,5673.96,0,2448.05,7381.36,0,4261.72,8928.38,0.00,5741.68,9425.26,0.00,6357.96,10064.14,0.00,7006.01,10768.37,0.00,7725.92,11622.11,0.00,8495.53,12301.05,0.00,9221.13,13021.91,0.00,9927.36,13804.17,1303.94,10661.31,14472.60,3051.65,11351.37,15142.32,4405.38,12048.22,15767.77,5458.84,12661.83,16427.89,6383.32,13276.76,17057.95,7226.08,13875.03,17691.26,7936.27,14519.24,18309.62,8567.99,15098.93,18913.33,9133.84,15676.48,19570.61,9705.91,16284.76,20147.39,10214.59,16934.90,20696.69,10682.81,17446.48,21359.16,11171.99,18081.03,21979.27,11603.67,18694.06,22630.25,12034.73,19307.84,23159.08,12452.93,19853.83,23781.46,12820.77,20463.78,24390.12,13221.36,20994.59,25029.86,13617.41,21596.17,25636.17,14042.36,22194.95,26271.12,14395.71,22782.32,26899.83,14768.79,23423.39,27587.09,15107.85,24047.47,28233.84,15478.16,24660.60,28869.34,15855.70,25229.72,29476.80,16211.12,25841.23,30169.23,16582.39,26440.91,30828.96,16944.17,27090.28,31477.76,17250.56,27768.59,32233.38,17630.75,28368.16,32975.44,17929.09,29005.04,33749.27,18245.50,29700.13,34563.16,18568.76,30439.58,35423.13,18888.60,31195.60,36151.98,19255.78,31929.84,36958.98,19568.27,32633.05,37805.25,19868.69,33300.95,38677.13,20194.32,34034.96,39608.22,20513.58,34823.49,40459.81,20833.10,35594.13,41379.66,21177.50,36338.82,42326.60,21504.28,37143.97,43325.13,21827.02,37934.52,44318.90,22174.56,38827.74,45445.05,22501.81,39671.73,46507.54,22806.84,40540.05,47711.45,23128.94,41435.66,48858.93,23467.79,42318.52,49929.10,23778.56,43216.28,51084.94,24077.56,44246.05,52341.63,24396.46,45169.90,53535.97,24693.42,46154.08,54895.81,24983.56,47116.86,56109.26,25299.99,48098.23,57351.39,25620.29,49117.20,58753.79,25921.45,50239.81,60106.00,26230.77,51425.97,61505.94,26556.00,52483.90,62906.74,26873.94,53658.88,64394.91,27191.57,54844.71,66117.67,27503.74,55977.22,67796.82,27869.04,57317.92,69454.41,28197.12,58525.62,71246.22,28561.17,60070.99,73076.73,28932.12,61641.65,75265.25,29305.75,63268.70,77487.29,29676.20,64851.75,79628.91,30031.48,66524.92,82001.10,30439.61,68375.51,84291.63,30839.09,70201.75,86822.20,31309.26,72116.15,90113.47,31755.35,74151.95,92913.87,32220.02,76294.21,95868.95,32731.90,78595.46,99422.62,33289.58,81220.18,102889.94,33746.61,84119.07,106974.30,34335.44,87082.51,111809.94,34943.39,90373.26,117395.82,35515.85,94328.56,123077.23,36234.26,98122.78,129872.21,36944.67,103257.70,138789.72,37890.81,108477.25,148842.34,38936.98,115818.89,162400.98,40196.50,124620.10,179482.00,41606.62,135245.55,205902.10,43622.67,153420.77,257382.35,46739.58,181872.38,4107578.72,69175.44,1787123.97,".",".",".",".",".","."
"4",2045,"All",0.00,0,-4096.06,6.42,0,-3843.71,1779.66,0,-1887.97,4941.54,0,948.65,7063.45,0,3078.63,8708.11,0.00,4768.04,9312.23,0.00,5449.48,10060.89,0.00,6170.84,11077.77,0.00,7119.54,11929.10,0.00,8102.46,12768.54,0.00,8884.57,13673.29,0.00,9713.97,14427.81,1278.68,10456.64,15173.84,3492.79,11239.24,15918.31,4845.03,12001.08,16606.63,5928.72,12662.39,17289.46,6938.57,13363.86,17977.09,7794.69,14013.37,18636.59,8571.00,14667.99,19329.20,9287.81,15346.46,19993.71,9926.34,15988.14,20700.57,10514.14,16672.13,21363.93,11100.11,17291.51,21990.73,11699.98,17890.49,22621.02,12181.70,18509.42,23245.98,12658.92,19178.86,23955.37,13116.71,19859.31,24585.82,13603.56,20445.34,25167.79,14039.53,21039.23,25871.53,14510.14,21686.34,26502.42,14947.59,22259.93,27237.03,15415.64,22956.35,27899.18,15784.84,23603.80,28605.50,16195.94,24243.29,29265.22,16630.88,24882.27,29867.02,17020.16,25458.99,30550.09,17413.13,26115.92,31281.03,17812.91,26791.98,31991.46,18201.46,27442.84,32694.61,18604.40,28114.01,33437.02,18998.83,28761.75,34279.74,19395.46,29461.62,34997.67,19757.51,30175.53,35783.12,20133.65,30894.95,36513.27,20523.84,31568.53,37330.03,20869.40,32235.13,38165.53,21262.96,32983.99,39106.60,21602.27,33678.37,39993.91,21999.37,34458.28,40977.29,22370.07,35279.52,41820.44,22694.06,36051.18,42781.42,23068.27,36937.68,43848.56,23438.61,37735.25,44856.51,23809.48,38628.42,45930.12,24138.00,39441.99,47023.92,24490.44,40290.44,48172.87,24841.41,41220.83,49271.56,25174.92,42217.60,50500.80,25551.04,43194.00,51786.72,25907.41,44108.90,53056.08,26270.69,45126.52,54254.54,26629.55,46166.52,55629.26,26991.21,47285.05,56973.79,27345.28,48347.07,58369.37,27719.91,49469.77,59854.45,28105.74,50657.16,61253.98,28484.44,51823.67,62784.55,28874.24,53057.41,64372.04,29274.42,54203.96,66046.63,29702.89,55432.78,67674.75,30080.85,56858.76,69490.23,30467.71,58170.68,71227.54,30881.22,59594.97,73042.09,31343.46,61029.89,74983.51,31769.38,62440.05,77036.40,32212.55,63992.82,79104.47,32635.83,65595.77,81146.48,33065.36,67239.18,83532.60,33540.62,69178.39,85790.77,33971.64,70855.18,88436.22,34524.46,72751.86,91327.93,35059.60,74933.82,94616.25,35615.10,77129.52,97914.49,36147.33,79494.22,101496.07,36648.42,82158.20,105414.53,37231.70,85176.15,109311.87,37900.88,88102.36,113637.51,38482.87,91259.35,118652.56,39184.37,94222.67,123513.02,39964.13,97713.87,129090.75,40741.61,101853.47,135986.44,41633.75,106630.30,144583.67,42545.07,112138.42,154216.57,43512.31,118527.14,166068.08,44645.27,126554.55,182104.84,46048.54,136417.89,203915.44,47582.45,150871.00,237586.33,50093.16,171780.07,308455.96,53490.38,210010.90,4691442.74,99424.44,2461617.28,".",".",".",".",".","."
"5",2055,"All",0.00,0,-5113.77,10.09,0,-4641.21,1976.17,0,-2731.12,5266.68,0,260.75,7358.07,0,2410.44,9097.66,0.00,4004.86,9765.46,0.00,4777.02,10818.37,0.00,5941.99,12061.14,0.00,7114.70,13117.58,0.00,8177.91,14072.56,0.00,9179.75,14979.70,0.00,10088.21,15872.22,1114.38,10983.71,16719.58,3556.37,11754.09,17496.71,5140.46,12517.10,18307.18,6364.21,13323.28,19154.27,7476.59,14102.54,19921.56,8429.24,14829.30,20720.28,9382.43,15659.12,21474.72,10235.52,16449.03,22177.60,10901.37,17171.96,22873.83,11616.29,17841.80,23587.61,12180.16,18524.70,24295.54,12752.49,19184.02,25035.06,13371.34,19876.37,25741.92,13952.40,20603.43,26437.37,14497.21,21263.61,27103.34,15028.98,21969.81,27847.54,15550.85,22602.47,28591.74,16065.50,23338.16,29360.94,16519.19,24034.86,30093.94,17043.79,24755.98,30874.44,17541.05,25432.66,31683.35,17990.67,26134.62,32393.17,18444.49,26891.40,33137.96,18904.22,27564.14,33898.28,19432.08,28283.10,34735.43,19895.22,29026.91,35561.65,20352.37,29822.54,36393.66,20791.94,30599.39,37194.54,21253.79,31264.70,38102.37,21676.25,32044.65,38967.79,22081.69,32853.25,39787.68,22466.05,33630.98,40825.00,22859.80,34370.84,41728.86,23301.00,35214.52,42723.92,23687.54,36165.07,43749.52,24088.33,37079.87,44719.28,24534.91,37985.05,45796.34,24978.03,38828.67,46838.31,25419.63,39741.17,47936.84,25852.53,40629.30,49017.52,26263.43,41527.86,50184.43,26652.49,42473.76,51366.43,27088.11,43456.53,52636.35,27483.76,44506.48,53883.01,27904.22,45506.80,55304.30,28332.53,46502.60,56618.16,28752.92,47498.09,58022.23,29177.74,48608.59,59420.17,29634.44,49776.62,60947.32,30054.25,50893.60,62527.63,30503.61,52040.36,63963.96,30943.69,53313.30,65629.06,31358.99,54459.30,67300.19,31788.08,55736.08,69000.55,32217.66,57217.53,70664.86,32620.77,58369.28,72432.39,33073.63,59799.37,74230.76,33522.00,61149.11,76143.21,33953.77,62446.41,78060.95,34435.96,63999.10,80097.65,34869.44,65591.77,82261.21,35338.52,67318.63,84542.59,35857.05,68914.35,86973.01,36329.88,70701.72,89809.63,36794.44,72457.36,92265.94,37331.53,74435.26,94835.15,37924.18,76465.97,97760.85,38456.04,78664.12,101366.98,39007.92,80658.81,104591.88,39553.96,83213.54,107946.27,40125.69,85743.02,111527.88,40741.06,88583.11,115347.09,41385.72,91298.65,119398.90,42069.87,94241.49,123651.76,42723.40,97286.18,128506.76,43438.38,100831.01,133587.46,44156.93,104602.94,140090.41,45038.59,108868.63,147095.98,45876.48,113758.87,155620.49,46859.74,118738.16,164218.96,47917.21,124642.49,174947.01,48983.23,132525.09,188947.42,50178.73,140737.20,206069.58,51360.41,151592.91,231813.06,53058.87,168384.05,270614.66,55635.40,194291.22,349896.68,59635.17,239149.41,10425242.16,96379.39,3876611.48,".",".",".",".",".","."
"6",2065,"All",0.00,0,-6215.23,20.92,0,-5902.41,2354.07,0,-3748.09,6023.05,0,-192.19,8207.67,0,1980.47,9366.21,0.00,3291.82,10714.22,0.00,4736.32,12255.12,0.00,6179.46,13604.13,0.00,7518.26,14755.44,0.00,8668.51,15821.37,0.00,9716.33,16869.03,0.00,10755.68,17842.50,2515.78,11723.29,18849.45,4902.70,12675.90,19798.81,6594.96,13629.96,20695.67,7908.41,14474.05,21560.58,9040.52,15432.45,22482.36,10161.55,16328.14,23371.32,11159.36,17207.08,24179.28,11981.82,17987.02,24907.29,12701.98,18769.10,25714.71,13512.91,19484.17,26496.33,14217.67,20219.68,27395.73,14876.10,21097.31,28255.83,15529.04,21963.05,29102.07,16106.91,22788.88,29873.34,16656.44,23581.03,30764.10,17280.58,24380.95,31575.65,17884.44,25157.97,32405.75,18437.31,25937.67,33207.83,18992.96,26694.83,34110.80,19552.99,27540.61,35058.04,20115.87,28373.71,35937.65,20661.14,29215.21,36790.12,21206.86,30020.61,37636.20,21719.26,30779.87,38567.02,22210.20,31584.39,39397.42,22723.26,32433.59,40360.72,23273.99,33242.12,41350.59,23810.42,34080.65,42166.70,24304.50,34929.84,43100.77,24800.22,35767.31,44071.19,25271.19,36594.74,45110.59,25759.22,37431.92,46067.93,26199.90,38366.19,47097.77,26688.71,39234.17,48151.61,27143.36,40142.92,49286.55,27630.66,41197.23,50506.94,28088.54,42148.29,51781.68,28573.19,43066.34,53049.89,29055.41,43990.16,54225.28,29531.46,44998.93,55630.32,30043.37,46030.38,57044.10,30483.54,47130.12,58351.96,30965.89,48129.45,59586.70,31457.21,49250.77,61012.35,31895.97,50272.01,62418.90,32403.79,51509.04,63814.68,32859.20,52539.75,65346.91,33385.97,53640.42,66914.14,33831.48,54897.62,68631.07,34328.77,56085.14,70334.13,34800.09,57392.19,72037.80,35275.31,58696.82,73791.78,35768.50,60053.59,75710.18,36217.51,61501.73,77421.04,36687.63,62941.17,79463.06,37182.08,64337.12,81361.16,37651.29,65706.47,83311.86,38173.98,67147.56,85360.77,38695.98,68562.88,87516.25,39233.43,70260.21,89651.27,39773.83,71876.03,91924.78,40268.68,73583.31,94343.71,40824.59,75381.76,96805.04,41335.62,77146.87,99646.71,41960.22,79182.59,102697.94,42576.90,81179.98,105630.21,43109.48,83562.69,108784.03,43686.92,85912.64,112157.31,44359.42,88356.37,115775.63,44949.61,90903.44,119734.13,45635.85,93692.79,123699.87,46343.09,96616.17,128048.09,47018.64,99617.44,133128.37,47800.08,102450.78,138479.83,48513.12,105946.50,144892.49,49221.55,110338.06,151516.04,49999.69,114848.05,158276.52,50794.12,119848.18,165457.40,51625.75,125012.72,174415.95,52533.20,131079.47,185295.47,53660.63,137945.40,198400.70,54874.66,146050.73,213823.66,56223.01,156123.17,233856.38,57893.03,168726.84,261600.85,59764.79,185393.09,306346.16,62666.24,211395.62,399774.30,66449.00,262488.56,6338060.01,100693.53,2589970.52,".",".",".",".",".","."
"7",2015,".",0.00,0,-2013.65,17.00,0,-1500.08,2273.55,0,142.86,4414.29,0,2367.84,6105.05,0,4190.48,7583.45,0.00,5497.58,8615.30,0.00,6652.36,9113.34,0.00,7172.33,9693.60,0.00,7693.66,10344.22,0.00,8396.08,10931.32,0.00,8958.63,11487.60,0.00,9560.40,12250.80,0.00,10243.94,12891.26,0.00,10883.86,13412.00,0.00,11493.70,14019.39,0.00,12002.81,14654.81,0.00,12595.73,15191.40,0.00,13208.02,15759.77,0.00,13701.49,16410.70,0.00,14338.87,17055.24,0.00,14937.37,17639.66,0.00,15544.41,18279.38,0.00,16085.95,18860.77,0.00,16747.58,19523.55,0.00,17299.14,20210.22,746.14,17948.68,20968.18,1793.27,18639.56,21599.43,2606.84,19357.44,22246.79,3308.62,19868.76,22910.01,3877.02,20511.36,23451.05,4556.70,21082.92,24064.56,5183.59,21761.64,24587.31,5654.44,22249.98,25262.17,6151.89,22807.24,26030.76,6509.35,23359.93,26896.10,6806.81,24093.20,27715.17,7191.15,24732.72,28312.15,7500.41,25389.49,29021.60,7877.12,26066.11,29609.25,8159.87,26639.63,30477.39,8546.53,27299.22,31189.32,8862.78,27940.07,31997.57,9200.68,28655.33,32799.43,9499.41,29330.27,33613.95,9843.28,30137.49,34433.08,10138.68,30978.27,35409.09,10467.61,31579.84,36194.26,10765.20,32406.33,37225.97,11138.40,33183.22,38314.66,11428.44,33943.32,39103.35,11736.24,34775.56,39990.17,12066.20,35519.09,40990.52,12337.82,36326.51,41726.50,12674.70,37039.90,42699.04,13021.14,37772.80,43556.74,13350.32,38446.66,44336.92,13709.17,39156.88,45331.69,13963.43,40009.77,46325.81,14266.76,40766.32,47204.56,14539.25,41633.08,48405.18,14860.02,42388.73,49323.70,15202.88,43196.66,50538.37,15566.17,44168.46,51599.31,15810.43,45108.38,52681.31,16177.28,46117.10,53970.31,16458.31,47109.19,55328.57,16790.19,48053.52,56810.36,17103.37,49077.18,58194.26,17429.70,50130.44,59559.07,17725.04,51164.49,60887.30,18127.31,52214.60,62380.36,18471.00,53251.90,64032.66,18747.85,54514.90,65668.23,19093.02,55734.37,67338.80,19474.32,56999.76,69323.72,19861.47,58485.99,70936.05,20182.74,59713.35,72931.59,20616.48,61286.88,74722.24,21031.40,62814.45,76654.06,21417.87,64182.81,78946.55,21754.71,65780.36,81218.32,22153.62,67446.03,83617.72,22588.35,68991.66,85500.84,23093.33,70591.79,88064.51,23406.93,72400.18,90617.96,23820.18,74230.45,93758.11,24243.49,76695.97,96955.50,24675.58,79208.59,100193.80,25161.35,81647.26,103890.27,25696.29,84626.22,109451.58,26100.67,87751.85,113591.52,26672.76,91673.83,120407.13,27283.84,96408.10,127401.35,27864.78,101578.28,135515.91,28536.49,107288.72,146416.78,29573.36,114207.60,162109.63,30676.80,122975.43,181986.93,32175.22,136391.83,222761.97,34628.45,164758.75,4146587.27,57819.64,2034015.96,"62-69",".",".",".",".","."
"8",2015,".",0.00,0,-2013.65,744.45,0,-938.45,4511.43,0,2687.82,6285.16,0,4301.77,8177.24,0,6250.23,8906.90,0.00,7061.34,9386.39,0.00,7537.93,10144.29,1746.27,8294.10,10921.00,3484.35,8992.52,11376.84,4716.37,9423.45,12029.65,5776.29,10215.77,12583.70,6558.50,10703.85,13166.77,7107.90,11255.62,13664.73,7730.20,11881.18,14290.28,8190.00,12420.86,14889.42,8759.52,13057.18,15697.86,9151.26,13883.00,16491.96,9436.80,14522.69,17004.70,9830.50,14991.03,17477.28,10275.28,15476.67,18149.48,10642.68,16222.68,18626.07,10962.34,16784.52,19306.09,11298.08,17422.20,19959.65,11582.87,17946.01,20295.88,11996.79,18403.44,20805.60,12280.26,18989.69,21523.33,12598.18,19573.00,22226.52,12893.52,20198.35,22704.58,13165.20,20703.79,23334.66,13499.26,21257.98,23960.30,13844.14,22016.62,24514.61,14122.63,22572.41,25129.75,14399.82,23111.31,25662.40,14730.64,23648.75,26319.04,15114.99,24282.84,27004.06,15361.56,24826.01,27490.29,15625.25,25458.96,28357.36,15928.11,26055.12,28960.95,16135.51,26710.98,29395.91,16420.87,27197.72,30187.90,16602.45,27699.62,31013.97,16824.71,28570.62,31709.70,17057.45,29266.70,32465.54,17280.77,29898.46,33237.55,17548.36,30691.90,33822.25,17862.15,31386.43,34736.57,18085.47,32053.59,35526.93,18296.79,32698.06,36313.78,18524.26,33413.49,37099.21,18794.16,34136.54,37907.43,19094.83,34892.50,39004.85,19327.77,35689.11,39571.43,19543.43,36393.11,40386.87,19774.00,37248.47,41199.49,19965.60,37807.26,41958.37,20159.96,38605.68,43066.65,20430.74,39261.49,44055.88,20631.18,39967.53,45008.87,20914.80,40602.30,45776.00,21191.67,41314.82,46561.13,21460.01,42009.96,47294.80,21704.32,42716.50,48551.05,21940.21,43681.15,49584.37,22170.14,44511.47,50749.71,22428.34,45423.96,51755.85,22644.14,46391.73,52768.87,22895.76,47222.44,53751.64,23096.31,48164.55,55119.00,23339.68,49092.29,56695.12,23638.29,49948.46,58092.60,23815.20,51096.78,59285.42,24070.33,52007.19,60769.11,24259.33,53208.26,61978.74,24550.18,54455.08,63511.14,24800.20,55456.33,65151.71,24997.35,56716.45,67060.08,25302.86,58102.91,68800.04,25531.29,59414.01,70665.22,25759.46,60841.27,72378.37,25994.90,62431.70,74488.00,26319.25,64030.15,77221.41,26562.33,65474.15,79702.45,26770.66,67184.57,82363.90,27133.93,69722.92,85963.57,27392.03,71537.66,88584.11,27722.63,73301.74,91121.33,28018.48,75598.31,94443.98,28387.16,78842.57,98103.44,28743.17,80615.32,101332.23,29244.56,82884.84,107074.58,29670.11,85902.69,111648.19,30189.46,90696.84,118435.14,30671.69,95558.37,126962.16,31335.76,100130.33,134186.15,32091.20,107562.72,147875.74,32877.77,115338.33,161495.04,33854.55,125336.10,182409.93,35527.75,139316.64,216419.39,38776.96,159162.58,3835421.90,58206.75,1754712.97,"70-74",".",".",".",".","."
