"year","category","catval","percentile","wealth","ss","income"
2015,"marstat","1",56,24924.51,11222.04,31017.94
2015,"marstat","1",57,26482.19,11500.8,32358.57
2015,"marstat","1",58,28558.02,11787.6,33304.3
2015,"marstat","1",59,31859.19,12014.4,34030.14
2015,"marstat","1",60,33685.79,12175.56,34715.49
2015,"marstat","1",61,35943.98,12369.63,35825.89
2015,"marstat","1",62,39005.55,12591.21,36768.28
2015,"marstat","1",63,41266.2,12921.6,38100.1
2015,"marstat","1",64,44199.15,13148.66,39579.94
2015,"marstat","1",65,50493.7,13470.48,41591.7
2015,"marstat","1",66,55178.53,13692,42276.48
2015,"marstat","1",67,58145.56,13858.8,43625.8
2015,"marstat","1",68,62925.27,14193.36,44687.14
2015,"marstat","1",69,66999.64,14497.38,46068.98
2015,"marstat","1",70,69736.71,14883.88,48433.38
2015,"marstat","1",71,74409.02,15158.72,50213.06
2015,"marstat","1",72,78473.91,15612.03,52103.52
2015,"marstat","1",73,84310.74,15931.2,54627.55
2015,"marstat","1",74,91857.99,16530.62,56577.48
2015,"marstat","1",75,98955.57,16803.84,57980.68
2015,"marstat","1",76,105773.28,17157.53,59797.88
2015,"marstat","1",77,113861.06,17416.71,61842.96
2015,"marstat","1",78,121784.49,17782.18,62885.07
2015,"marstat","1",79,132334.22,18275.8,66034.51
2015,"marstat","1",80,141026.88,18478.8,69152.85
2015,"marstat","1",81,148926.38,18918.35,71793.19
2015,"marstat","1",82,160328.97,19225.79,75005
2015,"marstat","1",83,178320.73,19592.1,77396.66
2015,"marstat","1",84,203449.86,19963.09,80391.06
2015,"marstat","1",85,232180.05,20293.2,85617.2
2015,"marstat","1",86,264600.09,20726.72,91598.87
2015,"marstat","1",87,321050.52,21170.03,97331.55
2015,"marstat","1",88,353165.1,21477.44,102425.67
2015,"marstat","1",89,410348.34,21876.21,108784.69
2015,"marstat","1",90,489029.31,22477.2,115173.54
2015,"marstat","1",91,555921.88,23030.28,122738.92
2015,"marstat","1",92,655825.48,23445.99,130675.73
2015,"marstat","1",93,745022.76,23943.5,139005.69
2015,"marstat","1",94,824359.04,24321.6,148989.57
2015,"marstat","1",95,985162.67,25171.81,167958.68
2015,"marstat","1",96,1131540.58,25929.12,197379.41
2015,"marstat","1",97,1537232.32,26504.4,231633.64
2015,"marstat","1",98,2428002.54,27312.88,271433.43
2015,"marstat","1",99,3330127.28,28252.16,309945.06
2015,"marstat","1",100,9428349.01,40913.77,831410.04
2015,"marstat","2",1,-981.17,0,0.1
2015,"marstat","2",2,-981.17,0,3676.29
2015,"marstat","2",3,-954.22,0,6065.72
2015,"marstat","2",4,-715.85,0,7166.14
2015,"marstat","2",5,-350.46,0,8165.43
2015,"marstat","2",6,18.62,0,9160.54
2015,"marstat","2",7,424.35,0,10092.63
2015,"marstat","2",8,849.7,0,10980.78
2015,"marstat","2",9,1239.27,0,11881.59
2015,"marstat","2",10,1623.39,0,12641.78
2015,"marstat","2",11,2013.51,0,13484.21
2015,"marstat","2",12,2519.85,0,14209.95
2015,"marstat","2",13,2944.78,0,15032.03
2015,"marstat","2",14,3375.05,0,15686.95
2015,"marstat","2",15,3746.32,301.98,16436.17
2015,"marstat","2",16,4179.26,1408.88,17156.6
2015,"marstat","2",17,4729.35,2145.53,17907.21
2015,"marstat","2",18,5254.18,2727.89,18610.77
2015,"marstat","2",19,5734.04,3466.8,19296.43
2015,"marstat","2",20,6441.19,3986.98,20164.28
2015,"marstat","2",21,7056.06,4412.25,20845.41
2015,"marstat","2",22,7687.79,4679.05,21459.2
2015,"marstat","2",23,8242.08,4967.2,22100.1
2015,"marstat","2",24,8838.18,5248.55,22691.84
2015,"marstat","2",25,9443.35,5578.22,23298.45
2015,"marstat","2",26,10073.48,5853.87,23947.55
2015,"marstat","2",27,10717.45,6106.05,24652.58
2015,"marstat","2",28,11492.48,6392.28,25299.39
2015,"marstat","2",29,12436.51,6710.61,25858.82
2015,"marstat","2",30,13180.86,6995.25,26509.81
2015,"marstat","2",31,14048.99,7282.08,27138.84
2015,"marstat","2",32,15141.16,7573.1,27842.97
2015,"marstat","2",33,15986.14,7858.69,28580.73
2015,"marstat","2",34,16920.48,8126.16,29234.78
2015,"marstat","2",35,18006.6,8415.21,30067.91
2015,"marstat","2",36,19076.29,8673.96,30781.69
2015,"marstat","2",37,20255.91,8927.49,31410.48
2015,"marstat","2",38,21474.2,9171.99,32057.9
2015,"marstat","2",39,23179.89,9450.54,32657.14
2015,"marstat","2",40,24738.67,9730.67,33346.29
2015,"marstat","2",41,26013,9934.97,34089.18
2015,"marstat","2",42,27628.2,10118.76,34811.63
2015,"marstat","2",43,29039.84,10340.27,35645.42
2015,"marstat","2",44,30431.36,10560.6,36441.35
2015,"marstat","2",45,32303.77,10755.78,37266.44
2015,"marstat","2",46,33706.63,10969.2,38006.9
2015,"marstat","2",47,35354.69,11150.7,38706.25
2015,"marstat","2",48,37283.87,11356.54,39529.25
2015,"marstat","2",49,39170.36,11544.69,40128.93
2015,"marstat","2",50,41236.46,11707.2,41130.47
2015,"marstat","2",51,43321.82,11880.08,41920.44
2015,"marstat","2",52,45798.53,12047.4,42686.51
2015,"marstat","2",53,48064.21,12231.73,43608.63
2015,"marstat","2",54,49998.8,12418.8,44483.08
2015,"marstat","2",55,52762.83,12607.87,45427.74
2015,"marstat","2",56,55093.74,12783.99,46621.6
2015,"marstat","2",57,58272.76,12941.6,47611.19
2015,"marstat","2",58,61554.14,13119.59,48568.29
2015,"marstat","2",59,64573.12,13283.96,49589.01
2015,"marstat","2",60,67846.11,13471.61,50509.34
2015,"marstat","2",61,70614.95,13653.82,51446.06
2015,"marstat","2",62,74319.22,13821.3,52417.5
2015,"marstat","2",63,77268.92,14018.46,53598.87
2015,"marstat","2",64,81118.6,14194.99,54946.93
2015,"marstat","2",65,85736.96,14433.47,56181.48
2015,"marstat","2",66,90519.68,14610.24,57467.66
2015,"marstat","2",67,95411.44,14802.6,58763.12
2015,"marstat","2",68,100970.44,14974.17,60117.22
2015,"marstat","2",69,108331.1,15204.18,61370.77
2015,"marstat","2",70,117860.4,15393.2,62808.44
2015,"marstat","2",71,129639.5,15594,64334.86
2015,"marstat","2",72,144907.07,15790.95,66083.2
2015,"marstat","2",73,159526.44,15994.24,67730.02
2015,"marstat","2",74,171835.68,16232.99,69325.64
2015,"marstat","2",75,181320.89,16404.7,71123.74
2015,"marstat","2",76,201189.23,16574.57,72678.69
2015,"marstat","2",77,215510.95,16794.43,74406.51
2015,"marstat","2",78,233597.5,17026.88,76552.45
2015,"marstat","2",79,255072.05,17201.83,78858.88
2015,"marstat","2",80,277787.52,17438.07,80838.21
2015,"marstat","2",81,304672.3,17605.77,83778.81
2015,"marstat","2",82,328092.07,17852.89,86595.66
2015,"marstat","2",83,352279.62,18115.4,89072.47
2015,"marstat","2",84,377532.03,18315.26,92082.24
2015,"marstat","2",85,399220.68,18525.99,95336.12
2015,"marstat","2",86,428694.94,18772.49,98496.38
2015,"marstat","2",87,460231.6,19048.99,101844.72
2015,"marstat","2",88,509947.4,19328.5,106261.87
2015,"marstat","2",89,571049.03,19609.74,111207.54
2015,"marstat","2",90,651733.69,19858.1,117423.86
2015,"marstat","2",91,721316.77,20222.75,123688.91
2015,"marstat","2",92,810856.44,20669.22,131652.93
2015,"marstat","2",93,930281.12,21095.39,138377.04
2015,"marstat","2",94,1067970.73,21532.41,148619.37
2015,"marstat","2",95,1260202.58,22053.24,161488.93
2015,"marstat","2",96,1567154.9,22712.08,177679.01
2015,"marstat","2",97,1927355.25,23493.69,206836.48
2015,"marstat","2",98,2531279.84,24454.85,251507.12
2015,"marstat","2",99,4116606.08,26229.84,336144.29
2015,"marstat","2",100,39214987.78,33772.29,2751273.35
2015,"marstat","3",1,-1021.04,0,162.94
2015,"marstat","3",2,-981.17,0,1542.56
2015,"marstat","3",3,-981.17,0,3309.36
2015,"marstat","3",4,-981.17,0,4950.85
2015,"marstat","3",5,-857.39,0,6885.95
2015,"marstat","3",6,-501.97,0,8046.45
2015,"marstat","3",7,-312.4,0,8745.24
2015,"marstat","3",8,-152.41,0,9004.34
2015,"marstat","3",9,-11.87,0,9383.64
2015,"marstat","3",10,15.41,0,9671.91
2015,"marstat","3",11,178.8,0,10016.51
2015,"marstat","3",12,379.99,0,10557.25
2015,"marstat","3",13,609.62,0,10860.11
2015,"marstat","3",14,920.24,0,11091.43
2015,"marstat","3",15,1181.99,0,11466.38
2015,"marstat","3",16,1476.87,0,11934.31
2015,"marstat","3",17,1965.77,0,12652.8
2015,"marstat","3",18,2376.75,0,13233.69
2015,"marstat","3",19,2698.85,0,13769.24
2015,"marstat","3",20,3073.24,0,14275.58
2015,"marstat","3",21,3403.65,0,14706.6
2015,"marstat","3",22,3882.18,1015.28,15267.54
2015,"marstat","3",23,4415.11,2193.11,15691.77
2015,"marstat","3",24,4860.19,3488.8,16170.17
2015,"marstat","3",25,5307.06,4166.8,16659.72
2015,"marstat","3",26,5942.86,5092.2,17100.66
2015,"marstat","3",27,6400.28,5767.06,17679.05
2015,"marstat","3",28,7040.58,6301.49,18181.36
2015,"marstat","3",29,7472.1,6773.77,18824.16
2015,"marstat","3",30,7846.65,7158.55,19340
2015,"marstat","3",31,8300.35,7477.2,19928.93
2015,"marstat","3",32,8872.81,7828.27,20522.78
2015,"marstat","3",33,9600.05,8173.2,21118.65
2015,"marstat","3",34,10242.03,8522.36,21518.63
2015,"marstat","3",35,11124.31,8836.26,22071.62
2015,"marstat","3",36,11924.47,9035.04,22575.65
2015,"marstat","3",37,12900.66,9234.57,23088.11
2015,"marstat","3",38,13721.69,9434.93,23699.15
2015,"marstat","3",39,14845.29,9671.02,24269.49
2015,"marstat","3",40,16251.46,9893,25050.33
2015,"marstat","3",41,17437.05,10163.11,25802.59
2015,"marstat","3",42,18378.44,10350.7,26483.1
2015,"marstat","3",43,19545.96,10583.76,27305.91
2015,"marstat","3",44,20756.28,10858.13,28028.4
2015,"marstat","3",45,21762.23,11087.87,28532.15
2015,"marstat","3",46,23063.21,11282.34,29345.7
2015,"marstat","3",47,24681.68,11491.7,30140.69
2015,"marstat","3",48,25885.58,11768.62,30879.48
2015,"marstat","3",49,27506,12035,31745.4
2015,"marstat","3",50,28872.91,12235.09,32518.47
2015,"marstat","3",51,30377.67,12433.4,33369.43
2015,"marstat","3",52,32215.02,12605.31,34120.16
2015,"marstat","3",53,33851.95,12800.4,35024.28
2015,"marstat","3",54,35428.61,13014.17,36117.85
2015,"marstat","3",55,37679.95,13194,37162.85
2015,"marstat","3",56,39740.72,13381.31,38012.74
2015,"marstat","3",57,41392.53,13611.6,39036
2015,"marstat","3",58,43766.89,13829.59,39945.56
2015,"marstat","3",59,47991.84,14103,40878.9
2015,"marstat","3",60,51958.3,14340,41861.85
2015,"marstat","3",61,54517.86,14557.2,42785.88
2015,"marstat","3",62,56965.36,14907.81,44025.44
2015,"marstat","3",63,59582.64,15223.2,44926.67
2015,"marstat","3",64,62187.79,15433.73,46044.17
2015,"marstat","3",65,65688.29,15671.49,47487.17
2015,"marstat","3",66,68900.34,15947.84,48832.16
2015,"marstat","3",67,72412.75,16176,50264.91
2015,"marstat","3",68,75574.96,16432.09,51637.48
2015,"marstat","3",69,80013.41,16774.8,53389.3
2015,"marstat","3",70,84981.59,17113.07,55078.85
2015,"marstat","3",71,89518.27,17359.41,57346.54
2015,"marstat","3",72,92668.37,17745.71,58907.56
2015,"marstat","3",73,98034.48,18110.3,61057.39
2015,"marstat","3",74,102914.15,18348.66,62635.3
2015,"marstat","3",75,110240.6,18622.1,64014.08
2015,"marstat","3",76,115357.59,18831.05,65929.28
2015,"marstat","3",77,122011.79,19110,67864.88
2015,"marstat","3",78,129176.83,19488,70091.48
2015,"marstat","3",79,137028.14,19783.68,72901.06
2015,"marstat","3",80,146436.35,20084.67,75599.39
2015,"marstat","3",81,154605.83,20435.29,78501.28
2015,"marstat","3",82,164431.47,20778,80620.59
2015,"marstat","3",83,177473.79,21126.6,83951.84
2015,"marstat","3",84,193561.15,21428.64,86500.68
2015,"marstat","3",85,212304.7,21740.4,90585.69
2015,"marstat","3",86,237849.53,22014.27,93851.21
2015,"marstat","3",87,284536.16,22332.2,98220.94
2015,"marstat","3",88,331147.34,22749.6,103971.44
2015,"marstat","3",89,373614.11,23154.66,107614.11
2015,"marstat","3",90,426756.45,23557.59,112288.54
2015,"marstat","3",91,487859.94,24003.6,117104.77
2015,"marstat","3",92,565412.13,24446.16,124071.84
2015,"marstat","3",93,702318.11,24873.94,136554.62
2015,"marstat","3",94,807139.41,25280.64,147243.41
2015,"marstat","3",95,955596.35,25755.6,160259.99
2015,"marstat","3",96,1191057.32,26299.2,177795.63
2015,"marstat","3",97,1613053.79,27093.6,207757.93
2015,"marstat","3",98,2218655.63,27861.87,244189.07
2015,"marstat","3",99,3700967.84,29527.2,364532.03
2015,"marstat","3",100,124913238.83,35921.2,8214364.56
2015,"marstat","4",1,-1744.44,0,-45.34
2015,"marstat","4",2,-1151.27,0,3483.99
2015,"marstat","4",3,-856.68,0,6053.8
2015,"marstat","4",4,-727.96,0,7891.97
2015,"marstat","4",5,-523.36,0,8833.99
2015,"marstat","4",6,-180.07,0,9475.49
2015,"marstat","4",7,-11.7,0,10341.78
2015,"marstat","4",8,0,0,10874.83
2015,"marstat","4",9,29.18,0,11598.71
2015,"marstat","4",10,167.45,0,12448.2
2015,"marstat","4",11,332.73,0,12989.25
2015,"marstat","4",12,513.24,2129.65,13586.18
2015,"marstat","4",13,712.07,3983.4,14204.94
2015,"marstat","4",14,999.81,5744.97,14879.99
2015,"marstat","4",15,1218.72,6644.88,15600.61
2015,"marstat","4",16,1419.31,7340.67,16109.69
2015,"marstat","4",17,1664.39,7905.4,16646.41
2015,"marstat","4",18,1884.2,8465.07,17279.63
2015,"marstat","4",19,2109.41,8941.68,17902.44
2015,"marstat","4",20,2382.6,9315.16,18500.81
2015,"marstat","4",21,2721.65,9783.18,19116.78
2015,"marstat","4",22,3128.12,10198.73,19603.52
2015,"marstat","4",23,3517.4,10605.24,19989.31
2015,"marstat","4",24,3869.54,10962.27,20455.33
2015,"marstat","4",25,4232.28,11232.27,20970.74
2015,"marstat","4",26,4603.79,11546.37,21411.59
2015,"marstat","4",27,5022.35,11845.87,21863.38
2015,"marstat","4",28,5558.42,12111.6,22339.52
2015,"marstat","4",29,6091.76,12433.41,22730.83
2015,"marstat","4",30,6430.85,12692.32,23184.55
2015,"marstat","4",31,6993.79,12870,23695.16
2015,"marstat","4",32,7466.17,13084.11,24235.19
2015,"marstat","4",33,7994.65,13281.6,24679.23
2015,"marstat","4",34,8598.85,13496.98,25189.79
2015,"marstat","4",35,9157.48,13693.88,25673.32
2015,"marstat","4",36,9911.4,13951.2,26247.94
2015,"marstat","4",37,10599.31,14128.69,26710.76
2015,"marstat","4",38,11345.19,14345.1,27345.78
2015,"marstat","4",39,12113.61,14593.2,27825.28
2015,"marstat","4",40,12799.02,14797.14,28373.21
2015,"marstat","4",41,13391.21,15013.3,29015.61
2015,"marstat","4",42,14203.3,15182.83,29530.4
2015,"marstat","4",43,15200.86,15352.92,30213.55
2015,"marstat","4",44,16194.53,15547.57,30912.54
2015,"marstat","4",45,17223.66,15690,31504.91
2015,"marstat","4",46,18367.92,15843.6,32074.1
2015,"marstat","4",47,19442.19,15975.6,32622.11
2015,"marstat","4",48,20818.79,16119.6,33471.92
2015,"marstat","4",49,22037.67,16262.4,34284.13
2015,"marstat","4",50,23461.74,16442.29,35002.48
2015,"marstat","4",51,24800.98,16574.47,35720.58
2015,"marstat","4",52,26368.9,16703.28,36604.23
2015,"marstat","4",53,27698.03,16846.83,37399.56
2015,"marstat","4",54,29431.4,16990.49,38335.08
2015,"marstat","4",55,31542.37,17130.97,39087.45
2015,"marstat","4",56,33471.56,17278.8,39875.16
2015,"marstat","4",57,35569.44,17434.9,41032.29
2015,"marstat","4",58,37961.86,17583.36,41919.26
2015,"marstat","4",59,40186.01,17758.74,42640.52
2015,"marstat","4",60,42849.13,17943.37,43315.28
2015,"marstat","4",61,45601.5,18085.2,44218.31
2015,"marstat","4",62,48774.46,18245.57,45020.56
2015,"marstat","4",63,52334.33,18405.2,45934.19
2015,"marstat","4",64,56083.08,18581.4,47393.75
2015,"marstat","4",65,60280.45,18736.8,48745.84
2015,"marstat","4",66,63241.54,18911.75,49847.86
2015,"marstat","4",67,67063.86,19100.56,50946.86
2015,"marstat","4",68,71063.55,19234.8,52317.47
2015,"marstat","4",69,75950.02,19407.26,53763.84
2015,"marstat","4",70,79855.52,19606.96,54986.37
2015,"marstat","4",71,85027.68,19743.57,56437.53
2015,"marstat","4",72,90426.89,19938.03,58053.57
2015,"marstat","4",73,96204.85,20116.31,60142.16
2015,"marstat","4",74,101372.73,20327.86,61781.45
2015,"marstat","4",75,109208.51,20502,63523.88
2015,"marstat","4",76,116494.75,20718,65162.32
2015,"marstat","4",77,126541.63,20912.75,67039.38
2015,"marstat","4",78,135381.43,21079.63,68734.75
2015,"marstat","4",79,145856.63,21332.98,70853.84
2015,"marstat","4",80,157578.56,21519.6,72901.7
2015,"marstat","4",81,171620.75,21783.6,74935.43
2015,"marstat","4",82,190257.28,21981.6,78485.95
2015,"marstat","4",83,207985.34,22192.38,80817.34
2015,"marstat","4",84,230410,22499.84,83829.32
2015,"marstat","4",85,259736.85,22833.84,87015.18
2015,"marstat","4",86,295819.08,23089.12,91914.83
2015,"marstat","4",87,331194.95,23526,96826.55
2015,"marstat","4",88,368284.66,23854.8,101784.01
2015,"marstat","4",89,406311.99,24190.04,107310.81
2015,"marstat","4",90,460195.22,24644.4,113825.91
2015,"marstat","4",91,503935.65,24994.89,119604.26
2015,"marstat","4",92,561704.25,25392.9,128437.86
2015,"marstat","4",93,652463.49,25873.93,138133.69
2015,"marstat","4",94,773017.48,26436,149480.3
2015,"marstat","4",95,977218.51,27109.55,165274.02
2015,"marstat","4",96,1255806.85,27964.05,183804.91
2015,"marstat","4",97,1604034.43,29291.34,205524.85
2015,"marstat","4",98,2161194.03,31187.27,247990.64
2015,"marstat","4",99,3342448.63,35795.2,345780.27
2015,"marstat","4",100,32206704.04,61475.4,2090761.34
2015,"race","1",1,-991.71,0,5438.19
2015,"race","1",2,-770.98,0,8173.65
2015,"race","1",3,-175.78,0,9476.83
2015,"race","1",4,65.19,0,10499.89
2015,"race","1",5,503.69,0,11518.87
2015,"race","1",6,969.45,0,12526.68
2015,"race","1",7,1383.63,0,13522.08
2015,"race","1",8,1834.42,0,14402.28
2015,"race","1",9,2390.05,0,15362.63
2015,"race","1",10,2905.05,0,16093.14
2015,"race","1",11,3436.52,0,16800.28
2015,"race","1",12,3919.23,0,17551.98
2015,"race","1",13,4436,728.27,18360.83
2015,"race","1",14,5021.11,2066.13,19140.33
2015,"race","1",15,5633.08,3200.13,19743.53
2015,"race","1",16,6178.16,4016,20397.2
2015,"race","1",17,6859.92,4623.56,21149.06
2015,"race","1",18,7525.06,5054.88,21703.86
2015,"race","1",19,8133.34,5562.92,22233.51
2015,"race","1",20,8734.16,5991.44,22746.03
2015,"race","1",21,9414.87,6450,23287.14
2015,"race","1",22,10073.48,6908.28,23896.28
2015,"race","1",23,10794.58,7358.03,24518.74
2015,"race","1",24,11683.16,7815.33,25106.06
2015,"race","1",25,12535.45,8165.87,25661.53
2015,"race","1",26,13333.59,8568.1,26257.96
2015,"race","1",27,14220.14,8898.86,26818.5
2015,"race","1",28,15325.18,9200.4,27517.14
2015,"race","1",29,16266.55,9495.57,28263.26
2015,"race","1",30,17130.85,9783.18,28798
2015,"race","1",31,18346.61,10012.96,29574.22
2015,"race","1",32,19298.28,10271.2,30316.37
2015,"race","1",33,20474.76,10528.77,31017.7
2015,"race","1",34,21543.3,10755.78,31647.45
2015,"race","1",35,23021.6,10999.81,32250.01
2015,"race","1",36,24377.57,11203.94,32887.86
2015,"race","1",37,25710.71,11427.06,33603.45
2015,"race","1",38,27127.51,11636.91,34373.18
2015,"race","1",39,28560.93,11835.07,35189.29
2015,"race","1",40,29966.65,12023,35900.18
2015,"race","1",41,31944.78,12206.27,36728.58
2015,"race","1",42,33417.88,12405.65,37495.23
2015,"race","1",43,34952.38,12591.6,38277.66
2015,"race","1",44,36799.26,12766.05,38986.34
2015,"race","1",45,38646.58,12935.83,39682.56
2015,"race","1",46,40509.28,13111.13,40467.11
2015,"race","1",47,42522.6,13287.36,41397.73
2015,"race","1",48,45094.06,13488,42129.77
2015,"race","1",49,47561.26,13678.17,43006.56
2015,"race","1",50,49786.51,13839.21,43744.7
2015,"race","1",51,52396.46,14053.94,44571.09
2015,"race","1",52,54691.53,14246.1,45464.99
2015,"race","1",53,57467.89,14470.55,46519.94
2015,"race","1",54,60704.81,14657.4,47611.19
2015,"race","1",55,63534.85,14856.91,48563.43
2015,"race","1",56,66649.97,15047.87,49528.01
2015,"race","1",57,69571.38,15231.05,50488.88
2015,"race","1",58,72484.73,15404.95,51356.68
2015,"race","1",59,75960.37,15604.8,52391.03
2015,"race","1",60,79102.02,15771.93,53500.76
2015,"race","1",61,82569.75,15950.63,54849.38
2015,"race","1",62,87205.31,16144.99,56102.72
2015,"race","1",63,91672.65,16317.24,57367.28
2015,"race","1",64,95828.32,16486.08,58550.14
2015,"race","1",65,100452.76,16657.88,59951.62
2015,"race","1",66,106323.89,16832.36,61261.68
2015,"race","1",67,113618.49,17032.93,62542.19
2015,"race","1",68,121458.34,17177.68,63808.66
2015,"race","1",69,130527.02,17383.12,65394.02
2015,"race","1",70,140317.01,17544.59,67045.22
2015,"race","1",71,151228.45,17735.06,68535.5
2015,"race","1",72,161924.35,17969.97,70060.95
2015,"race","1",73,173578.09,18161.77,71671.31
2015,"race","1",74,183855.35,18334.48,73360.13
2015,"race","1",75,201482.9,18512.06,75093.71
2015,"race","1",76,216404.71,18719.19,77203.79
2015,"race","1",77,233412.62,18936.51,79347.89
2015,"race","1",78,252195.76,19158,81421.11
2015,"race","1",79,277410.46,19368.18,83977.1
2015,"race","1",80,305354.63,19596.47,86523.78
2015,"race","1",81,328889.19,19790.4,89189.76
2015,"race","1",82,353199.48,20047.84,92395.24
2015,"race","1",83,378154.72,20277.64,95625.55
2015,"race","1",84,401339.42,20550.65,98909.25
2015,"race","1",85,432350.37,20842.05,102588.81
2015,"race","1",86,465176.95,21138.48,106791.03
2015,"race","1",87,510321.37,21443.79,111092.04
2015,"race","1",88,562088.19,21759.6,116416.69
2015,"race","1",89,635998.78,22071.16,121643.71
2015,"race","1",90,702774.76,22471.97,127846.31
2015,"race","1",91,786798.11,22903.62,134528.28
2015,"race","1",92,890350.95,23393.81,142705.15
2015,"race","1",93,1017957.88,23859.54,152034.9
2015,"race","1",94,1161852.17,24363.54,163901.9
2015,"race","1",95,1402729.14,25025.6,178942.91
2015,"race","1",96,1686794.16,25668,200881.74
2015,"race","1",97,2091030.5,26493.53,228932.98
2015,"race","1",98,2748867.65,27740.84,274679.43
2015,"race","1",99,4345770.94,29694.47,373540.44
2015,"race","1",100,124913238.83,61475.4,8214364.56
2015,"race","2",1,-981.17,0,372.51
2015,"race","2",2,-981.17,0,1581.48
2015,"race","2",3,-981.17,0,3707.72
2015,"race","2",4,-981.17,0,5421.25
2015,"race","2",5,-935.17,0,5977.07
2015,"race","2",6,-759.82,0,6888.88
2015,"race","2",7,-593.89,0,7380.91
2015,"race","2",8,-490.59,0,7826.89
2015,"race","2",9,-415.07,0,8441.7
2015,"race","2",10,-330.04,0,8743.19
2015,"race","2",11,-202.8,0,8888.76
2015,"race","2",12,-137.45,0,9009.19
2015,"race","2",13,-82.33,0,9220.38
2015,"race","2",14,-18.54,0,9525.2
2015,"race","2",15,0,0,9837.09
2015,"race","2",16,0,0,10102.2
2015,"race","2",17,73.36,0,10613.99
2015,"race","2",18,136.83,535.35,10874.83
2015,"race","2",19,231.04,1811.36,11076.59
2015,"race","2",20,358.49,2286.01,11351.89
2015,"race","2",21,498.72,2727.89,11623.16
2015,"race","2",22,656.98,3210.88,12203.58
2015,"race","2",23,810.19,3909.93,12529.09
2015,"race","2",24,931.17,4368.56,12883.49
2015,"race","2",25,1150.64,4645.6,13255.11
2015,"race","2",26,1346.72,5000.15,13484.21
2015,"race","2",27,1451.11,5325.6,13729.81
2015,"race","2",28,1568.84,5767.06,14105.99
2015,"race","2",29,1687.67,6037.65,14372.86
2015,"race","2",30,1866.02,6224.32,14750.84
2015,"race","2",31,2005.46,6484.33,15149.04
2015,"race","2",32,2211.4,6693.21,15432.89
2015,"race","2",33,2384.87,6864.43,15807.62
2015,"race","2",34,2461.77,6991.2,16277.75
2015,"race","2",35,2642.91,7134.12,16629.01
2015,"race","2",36,2806.96,7304.87,16951.66
2015,"race","2",37,2989.93,7465.2,17367.65
2015,"race","2",38,3197.53,7620.36,17837.21
2015,"race","2",39,3344.59,7748.31,18108.13
2015,"race","2",40,3495.45,8036.13,18551.34
2015,"race","2",41,3737.32,8189.99,18970.07
2015,"race","2",42,3939.23,8328.26,19347.52
2015,"race","2",43,4164.55,8558.12,19737.21
2015,"race","2",44,4436.7,8698.38,20158.03
2015,"race","2",45,4695.5,8879.64,20526.98
2015,"race","2",46,5113.75,9033.84,20785.06
2015,"race","2",47,5358.71,9214.26,21235.51
2015,"race","2",48,5725.25,9452.63,21506.79
2015,"race","2",49,5986.01,9735.6,21952.26
2015,"race","2",50,6446.78,10016.4,22388.19
2015,"race","2",51,6822.25,10198.73,22830.58
2015,"race","2",52,7184.5,10394.3,23388.33
2015,"race","2",53,7605.17,10605.24,23943.93
2015,"race","2",54,7936.26,10793.58,24384.61
2015,"race","2",55,8235.15,10962.34,24940.32
2015,"race","2",56,8698.54,11176.32,25377.66
2015,"race","2",57,9017.26,11396.17,26065.19
2015,"race","2",58,9420.29,11565.6,26613
2015,"race","2",59,10017.45,11779.2,27073.72
2015,"race","2",60,10346.4,12002.17,27733.17
2015,"race","2",61,10634.57,12231.6,28641.83
2015,"race","2",62,11034.4,12398.33,29187.89
2015,"race","2",63,11632.56,12540,29620.03
2015,"race","2",64,12381.1,12712.8,30193.61
2015,"race","2",65,12777.08,12912,31089.02
2015,"race","2",66,13595.27,13078.23,31872.59
2015,"race","2",67,14328.81,13239.29,32562.04
2015,"race","2",68,15188.88,13373.54,33390.31
2015,"race","2",69,15874.09,13524.05,34070.83
2015,"race","2",70,16881.51,13733.83,34617.61
2015,"race","2",71,18380.92,13903.02,35423.04
2015,"race","2",72,19579.2,14092.65,36344.11
2015,"race","2",73,21136.08,14235.86,37181.91
2015,"race","2",74,23101.92,14421.41,38076.04
2015,"race","2",75,24998.03,14716.21,38862.59
2015,"race","2",76,27467.43,14917.86,39865.75
2015,"race","2",77,28890.62,15319.42,41350.63
2015,"race","2",78,30899.81,15558.15,42225.81
2015,"race","2",79,32996.31,15809.22,42929.05
2015,"race","2",80,34687.44,16116,44364.03
2015,"race","2",81,38622.61,16293.43,45569.54
2015,"race","2",82,41611.91,16521,47160.36
2015,"race","2",83,44027.04,16794.43,49589.01
2015,"race","2",84,47330.1,17044.97,51341.81
2015,"race","2",85,52144.28,17452.66,53192.62
2015,"race","2",86,57865.23,17836.54,55719.38
2015,"race","2",87,64127.5,18186.6,58351.97
2015,"race","2",88,67442.02,18504.72,60438.18
2015,"race","2",89,75753.89,18847.04,63615.5
2015,"race","2",90,84044.57,19233.2,67329.31
2015,"race","2",91,92189.89,19657.11,72079.84
2015,"race","2",92,106711.18,20180.4,78855.17
2015,"race","2",93,128402.32,20640.6,82812.68
2015,"race","2",94,153747.37,21127.92,88671.8
2015,"race","2",95,189541.57,21690.18,93583.06
2015,"race","2",96,224556.24,22405.6,98066.83
2015,"race","2",97,280213.3,23337.63,108971.71
2015,"race","2",98,412133.23,24753.33,119604.26
